# time 'Ca2+(a)' 'D(ser137~p,thr34~p,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~p,thr34~u,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~p,thr34~u,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~u,thr34~p,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~u,thr34~p,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'D(ser137~u,thr34~u,thr75~p!0),PP2A(ca!1,pSite~p!0),Ca2+(a!1)' 'D(ser137~u,thr34~u,thr75~p!0),PP2A(ca!1,pSite~u!0),Ca2+(a!1)' 'PP2A(ca!0,pSite~p),Ca2+(a!0)' 'PP2A(ca!0,pSite~u!1),Ca2+(a!0),PKA(a!1)' 'PP2A(ca!0,pSite~u),Ca2+(a!0)' 'PP2B(ca1!0,ca2!1,ca3,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1!0,ca2,ca3!1,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1!0,ca2,ca3,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2!0,ca3!1,ca4,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2!0,ca3,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'PP2B(ca1,ca2,ca3!0,ca4!1,state~i),Ca2+(a!0),Ca2+(a!1)' 'D(ser137~p!0,thr34~p,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PP2C(a!0)' 'D(ser137~p,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PKA(a!0)' 'D(ser137~u!0,thr34~u,thr75~p!1),PP2A(ca!2,pSite~u!1),CK1(pSite~u!0),Ca2+(a!2)' 'D(ser137~u,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~p!1),Ca2+(a!2),PKA(a!0)' 'D(ser137~u,thr34~u!0,thr75~p!1),PP2A(ca!2,pSite~u!1),Ca2+(a!2),PKA(a!0)' 'PP2B(ca1!0,ca2!1,ca3!2,ca4!3,state~a),Ca2+(a!0),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),CK1(pSite~p!0),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~p,thr34~p!0,thr75~p),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~p,thr34~p!0,thr75~u),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~u,thr34~p!0,thr75~p),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!1,ca2!2,ca3!3,ca4!4,state~a!0),D(ser137~u,thr34~p!0,thr75~u),Ca2+(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!0),D(ser137~p,thr34~p!0,thr75~u!1),CDK5(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!0),D(ser137~u,thr34~p!0,thr75~u!1),CDK5(a!1),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!1),D(ser137~p!0,thr34~p!1,thr75~u),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5),PP2C(a!0)' 'PP2B(ca1!2,ca2!3,ca3!4,ca4!5,state~a!1),D(ser137~u!0,thr34~p!1,thr75~u),CK1(pSite~u!0),Ca2+(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5)' 'PP2B(ca1!3,ca2!4,ca3!5,ca4!6,state~a!1),D(ser137~u!0,thr34~p!1,thr75~u!2),CK1(pSite~u!0),CDK5(a!2),Ca2+(a!3),Ca2+(a!4),Ca2+(a!5),Ca2+(a!6)'
 3.570000E+02 7 0 0 0 0 0 0 0 0 0 0 12 20 20 15 17 26 0 0 0 0 0 7 1 0 1 0 7 0 0 0 0 0
 3.575000E+02 5 0 0 0 0 0 0 0 0 0 0 14 20 15 17 16 22 0 0 0 0 0 14 2 0 1 0 2 0 0 0 1 0
 3.580000E+02 10 0 0 0 0 0 0 0 0 0 0 17 16 20 15 15 24 0 0 0 0 0 11 2 0 1 0 3 0 0 0 0 0
 3.585000E+02 4 0 0 0 0 0 0 0 0 0 0 19 10 17 28 14 20 0 0 0 0 0 8 3 0 2 0 6 0 0 0 0 0
 3.590000E+02 7 0 0 0 0 0 0 0 0 0 0 16 12 16 26 12 25 0 0 0 0 0 11 2 0 2 0 3 0 1 0 0 0
 3.595000E+02 7 0 0 0 0 0 0 0 0 0 0 13 11 21 27 16 17 0 0 0 0 0 12 2 0 1 0 7 0 0 0 0 0
 3.600000E+02 9 0 0 0 0 0 0 0 0 0 1 18 15 18 22 18 18 0 0 0 0 0 9 1 0 0 0 7 0 1 0 0 0
 3.605000E+02 11 0 0 0 0 0 0 0 0 0 2 14 14 19 17 16 19 0 0 0 0 0 15 1 0 0 0 4 0 1 0 0 0
 3.610000E+02 11 0 0 0 0 0 0 1 0 0 0 14 16 15 16 19 20 0 0 0 0 0 12 0 0 0 0 8 0 0 0 1 0
 3.615000E+02 6 0 0 0 0 0 0 0 1 0 0 15 24 12 27 10 18 0 0 0 0 0 14 0 0 0 0 4 0 0 0 0 0
 3.620000E+02 8 0 0 0 0 0 0 0 0 0 1 14 21 13 19 18 19 0 0 0 0 0 12 2 0 0 0 6 0 0 0 0 0
 3.625000E+02 7 0 0 0 0 0 0 0 0 0 1 16 11 18 18 15 13 0 0 0 0 0 19 0 0 0 0 5 0 1 0 0 0
 3.630000E+02 14 0 0 0 0 0 0 1 0 0 1 14 17 24 17 10 10 0 0 0 0 0 11 4 0 0 0 8 0 0 0 0 0
 3.635000E+02 8 0 0 0 0 0 0 0 0 0 1 29 15 15 12 15 14 0 0 0 0 0 10 1 0 0 0 8 0 0 0 0 0
 3.640000E+02 7 0 0 0 0 0 0 0 0 0 1 26 14 18 10 16 15 0 0 0 0 0 12 2 0 0 0 6 0 0 0 0 0
 3.645000E+02 9 0 0 0 0 0 0 0 0 0 1 20 10 23 9 17 15 0 0 0 0 0 12 3 0 0 0 7 0 0 0 0 0
 3.650000E+02 4 0 0 0 0 0 0 0 0 0 1 15 21 20 16 20 10 0 0 0 0 0 10 2 0 0 0 4 0 1 0 0 0
 3.655000E+02 9 0 0 0 0 0 0 0 0 0 0 14 10 15 20 18 14 0 0 0 0 0 11 1 0 0 0 8 0 0 0 0 0
 3.660000E+02 7 0 0 0 0 0 0 0 0 0 0 15 19 19 21 14 20 0 0 0 0 0 6 2 0 0 0 4 0 0 0 0 0
 3.665000E+02 13 0 0 0 0 0 0 2 0 0 0 11 20 17 19 13 15 0 0 0 0 0 12 0 0 0 0 4 0 0 0 1 0
 3.670000E+02 8 0 0 0 0 0 0 0 0 0 1 12 23 18 20 15 22 0 0 0 0 0 8 0 0 0 0 2 0 1 0 0 0
 3.675000E+02 9 0 0 0 0 0 0 0 0 0 1 9 21 18 18 13 22 0 0 0 0 0 6 1 0 0 0 8 0 0 0 0 0
 3.680000E+02 11 0 0 0 0 0 0 1 0 0 0 11 20 14 18 13 20 0 0 0 0 0 6 3 0 0 0 8 0 0 0 0 0
 3.685000E+02 5 0 0 0 0 0 0 0 0 0 1 11 26 18 20 13 11 0 0 0 0 0 7 2 0 0 0 8 0 1 0 0 0
 3.690000E+02 9 0 0 0 0 0 0 0 0 0 1 19 21 14 16 19 17 0 0 0 0 0 5 0 0 0 0 8 0 0 0 0 0
 3.695000E+02 11 0 0 0 0 0 0 0 0 0 0 11 20 21 21 11 13 0 0 0 0 0 7 3 0 0 0 7 0 0 0 0 0
 3.700000E+02 7 0 0 0 0 0 0 0 0 0 0 17 19 16 20 8 15 0 0 0 0 0 9 2 0 0 0 10 0 0 0 0 0
 3.705000E+02 6 0 0 0 0 0 0 0 0 0 0 19 21 11 16 7 20 0 0 0 0 0 10 1 0 0 0 10 0 0 0 0 0
 3.710000E+02 5 0 0 0 0 0 0 0 0 0 0 12 17 17 18 20 22 0 0 0 0 0 9 2 0 0 0 2 0 0 0 0 0
 3.715000E+02 11 0 0 0 0 0 0 0 0 0 0 14 14 18 15 13 21 0 0 0 0 0 10 1 0 0 0 5 0 1 0 0 0
 3.720000E+02 9 0 0 0 0 0 0 0 0 0 0 11 16 10 20 19 19 0 0 0 0 0 9 1 0 0 0 7 0 0 0 0 0
 3.725000E+02 8 0 0 0 0 0 0 0 0 0 0 15 18 9 19 19 20 0 0 0 0 0 4 0 0 0 0 10 0 0 0 0 0
 3.730000E+02 5 0 0 0 0 1 0 0 0 0 1 19 15 13 13 18 19 0 0 0 0 0 9 0 0 0 0 7 0 0 0 0 0
 3.735000E+02 10 0 0 0 0 0 0 0 0 0 2 20 18 15 11 19 17 0 0 0 0 0 8 0 0 0 0 6 0 0 0 0 0
 3.740000E+02 5 0 0 0 0 0 0 0 0 0 1 19 11 9 15 16 22 0 0 0 0 0 12 2 0 1 0 5 0 0 0 0 0
 3.745000E+02 14 0 0 0 0 0 0 0 0 0 1 14 20 12 13 13 17 0 0 0 0 0 8 0 0 1 0 10 0 0 0 0 0
 3.750000E+02 8 0 0 0 0 0 0 0 0 0 0 15 21 15 16 13 21 0 0 0 0 0 5 3 0 1 0 6 0 0 0 0 0
 3.755000E+02 4 0 0 0 0 0 0 0 0 0 0 11 15 18 7 18 17 0 0 0 0 0 10 2 0 0 0 11 0 0 0 0 0
 3.760000E+02 7 0 0 0 0 0 0 0 0 0 0 12 17 15 13 14 20 0 0 0 0 0 10 4 0 0 0 6 0 0 0 0 0
 3.765000E+02 7 0 0 0 0 0 0 0 0 0 0 7 14 20 15 17 20 0 0 0 0 0 10 3 0 0 0 7 0 0 0 0 0
 3.770000E+02 7 0 0 0 0 0 0 0 0 0 1 10 17 14 22 16 27 0 0 0 0 0 8 0 0 0 0 6 0 0 0 0 0
 3.775000E+02 12 0 0 0 0 0 0 0 0 0 0 17 19 19 19 10 23 0 0 0 0 0 7 0 0 0 0 4 0 0 0 0 0
 3.780000E+02 9 0 0 0 0 0 0 0 0 0 0 12 19 12 12 14 24 0 0 0 0 0 9 2 0 0 0 6 0 0 0 0 0
 3.785000E+02 7 0 0 0 0 0 0 0 0 0 0 16 14 21 14 18 19 0 0 0 0 0 8 0 0 0 0 4 0 0 0 0 0
 3.790000E+02 7 0 0 0 0 0 0 0 0 0 0 21 18 13 15 11 19 0 0 0 0 0 8 2 0 0 0 4 0 0 0 0 0
 3.795000E+02 7 0 0 0 0 0 0 0 0 0 0 19 11 20 17 11 15 0 0 0 0 0 8 0 0 0 0 7 0 1 0 0 0
 3.800000E+02 10 0 0 0 0 0 0 0 0 0 0 22 17 22 17 13 14 0 0 0 0 0 8 0 0 0 0 1 0 0 0 0 0
 3.805000E+02 10 0 0 0 0 0 0 0 0 0 0 20 16 18 18 10 10 0 0 0 0 0 7 0 0 0 0 8 0 0 0 0 0
 3.810000E+02 10 0 0 0 0 0 0 0 0 0 0 15 23 14 10 13 11 0 0 0 0 0 8 0 0 0 0 10 0 0 0 0 0
 3.815000E+02 6 0 0 0 0 0 0 0 0 0 1 18 14 11 15 18 15 0 0 0 0 0 7 3 0 0 0 4 0 0 0 0 0
 3.820000E+02 9 0 0 0 0 0 0 0 0 0 1 18 10 16 18 15 14 0 0 0 0 0 4 2 0 0 0 7 0 0 0 0 0
 3.825000E+02 5 0 0 0 0 1 0 0 0 0 0 19 7 17 15 11 11 0 0 0 0 0 6 5 0 0 0 9 0 0 0 0 0
 3.830000E+02 8 0 0 0 0 0 0 0 0 0 0 18 8 16 18 18 13 0 0 0 0 0 7 1 0 0 0 5 0 0 0 0 0
 3.835000E+02 6 0 0 0 0 0 0 0 0 0 0 13 11 11 20 18 9 0 0 0 0 0 8 5 0 0 0 6 0 1 0 0 0
 3.840000E+02 7 0 0 0 0 0 0 0 0 0 0 15 17 10 20 17 13 0 0 0 0 0 8 1 0 0 0 5 0 0 0 0 0
 3.845000E+02 9 0 0 0 0 0 0 0 0 0 0 11 16 12 21 21 17 0 0 0 0 0 5 0 0 0 0 5 0 0 0 0 0
 3.850000E+02 7 0 0 0 0 0 0 0 0 0 0 10 15 12 17 16 22 0 0 0 0 0 8 1 0 0 0 4 0 1 0 0 0
 3.855000E+02 5 0 0 0 0 0 0 0 0 0 0 15 14 9 27 14 17 0 0 0 0 0 4 0 0 0 0 8 0 0 0 0 0
 3.860000E+02 5 0 0 0 0 0 0 0 0 0 0 15 12 13 25 10 18 0 0 0 0 0 7 1 0 0 0 5 0 0 0 0 0
 3.865000E+02 1 0 0 0 0 0 0 0 0 0 0 11 19 13 18 13 18 0 0 0 0 0 5 4 0 0 0 6 0 0 0 0 0
 3.870000E+02 13 0 0 0 0 0 0 0 0 0 0 11 18 18 17 14 14 0 0 0 0 0 8 0 0 0 0 3 0 1 0 0 0
 3.875000E+02 8 0 0 0 0 0 0 0 0 0 0 14 17 15 19 13 14 0 0 0 0 0 8 0 0 1 0 4 0 0 0 0 0
 3.880000E+02 5 0 0 0 0 0 0 0 0 0 0 13 10 16 23 11 19 0 0 0 0 0 7 0 0 2 0 6 0 0 0 0 0
 3.885000E+02 7 0 0 0 0 0 0 0 0 0 0 14 13 17 21 12 14 0 0 0 0 0 8 1 0 2 0 3 0 0 0 0 0
 3.890000E+02 8 0 0 0 0 0 0 0 0 0 0 18 19 16 19 9 12 0 0 0 0 0 9 0 0 0 0 3 0 0 1 0 0
 3.895000E+02 10 0 0 0 0 0 0 0 0 0 0 19 15 15 16 8 14 0 0 0 0 0 11 0 0 0 0 4 0 0 0 0 0
 3.900000E+02 6 0 0 0 0 0 0 0 0 0 0 17 13 14 15 16 16 0 0 0 0 0 8 1 0 0 0 5 0 0 0 0 0
 3.905000E+02 7 0 0 0 0 0 0 0 0 0 0 17 12 15 21 18 14 0 0 0 0 0 7 0 0 0 0 3 0 0 0 0 0
 3.910000E+02 7 0 0 0 0 0 0 0 0 0 0 14 12 14 16 20 13 0 0 0 0 0 8 0 0 0 1 3 0 0 0 0 0
 3.915000E+02 14 0 0 0 0 0 0 0 0 0 0 16 6 15 13 24 19 0 0 0 0 0 5 1 0 0 0 3 0 0 0 0 0
 3.920000E+02 10 0 0 0 0 0 0 0 0 0 0 17 14 10 14 17 14 0 0 0 0 0 8 1 0 0 0 5 0 0 0 0 0
 3.925000E+02 2 0 0 0 0 0 0 0 0 0 0 12 18 10 16 14 14 0 0 0 0 0 10 2 0 0 0 6 0 1 0 0 0
 3.930000E+02 13 0 0 0 0 0 0 0 0 0 0 11 17 10 19 9 18 0 0 0 0 0 9 0 0 0 0 5 0 1 0 0 0
 3.935000E+02 9 0 0 0 0 0 0 0 0 0 0 13 13 13 15 8 26 0 0 0 0 0 8 0 0 0 0 5 0 0 0 0 0
 3.940000E+02 7 0 0 0 0 0 0 0 0 0 0 13 10 20 22 12 15 0 0 0 0 0 5 1 0 0 0 6 0 0 0 0 0
 3.945000E+02 7 0 0 0 0 0 0 0 0 0 0 13 13 12 14 13 20 0 0 0 0 0 10 1 0 0 0 5 0 0 0 0 0
 3.950000E+02 10 0 0 0 0 0 0 0 0 0 0 12 10 9 19 16 18 0 0 0 0 0 9 0 0 0 0 8 0 0 0 0 0
 3.955000E+02 9 0 0 0 0 0 0 0 0 0 0 13 13 12 26 19 13 0 0 0 0 0 6 0 0 0 0 4 0 0 0 0 0
 3.960000E+02 3 0 0 0 0 0 0 0 0 0 0 15 9 13 18 16 16 0 0 0 0 0 8 0 0 0 0 7 0 1 0 0 0
 3.965000E+02 7 0 0 0 0 0 0 0 0 0 0 17 10 14 18 15 12 0 0 0 0 0 9 0 0 0 0 6 0 1 0 0 0
 3.970000E+02 7 0 0 0 0 0 0 0 0 0 0 19 14 18 17 15 12 0 0 0 0 0 7 1 0 0 0 4 0 0 0 0 0
 3.975000E+02 8 0 0 0 0 0 0 0 0 0 1 25 12 22 14 17 13 0 0 0 0 1 2 1 0 0 0 5 0 0 0 0 0
 3.980000E+02 8 0 0 0 0 0 0 0 0 0 2 19 12 16 9 11 16 0 0 0 0 0 16 0 0 0 0 2 0 0 0 0 0
 3.985000E+02 5 0 0 0 0 1 0 0 0 0 0 20 14 17 9 13 17 0 0 0 0 0 6 1 0 0 0 9 0 0 0 0 0
 3.990000E+02 13 0 0 0 0 1 0 0 0 0 0 19 9 12 12 19 20 0 0 0 0 0 7 2 0 0 0 3 0 1 0 0 0
 3.995000E+02 9 0 0 0 0 0 0 0 0 0 0 17 18 10 12 17 19 0 0 0 0 0 7 1 0 0 0 5 0 0 0 0 0
 4.000000E+02 7 0 0 0 0 0 0 0 0 0 0 19 12 10 9 14 15 0 0 0 0 0 11 2 0 0 0 7 0 0 0 0 0
 4.005000E+02 9 0 0 0 0 0 0 0 0 0 0 18 19 13 8 13 15 0 0 0 0 0 9 1 0 0 0 6 0 0 0 0 0
 4.010000E+02 11 0 0 0 0 0 0 0 0 0 0 18 17 13 15 13 10 0 0 0 0 0 6 1 0 0 0 8 0 0 0 0 0
 4.015000E+02 7 0 0 0 0 0 0 0 0 0 0 15 19 11 17 14 15 0 0 0 0 0 10 0 0 0 0 3 0 0 0 0 0
 4.020000E+02 7 0 0 0 0 0 0 0 0 0 0 16 14 13 13 14 16 0 0 0 0 0 5 3 0 0 0 7 0 0 0 0 0
 4.025000E+02 6 0 0 0 0 0 0 0 0 0 0 16 14 14 9 17 14 0 0 0 0 0 9 1 0 0 0 6 0 0 0 0 0
 4.030000E+02 13 0 0 0 0 0 0 0 0 0 0 14 14 14 8 16 12 0 0 0 0 0 10 1 0 0 0 7 0 0 0 0 0
 4.035000E+02 9 0 0 0 0 0 0 0 0 0 0 13 16 21 10 19 11 0 0 0 0 0 5 0 0 0 0 8 0 0 0 0 0
 4.040000E+02 8 0 0 0 0 0 0 0 0 0 0 11 17 17 17 17 13 0 0 0 0 0 4 3 0 0 0 5 0 0 0 0 0
 4.045000E+02 6 0 0 0 0 0 0 0 0 0 0 10 12 8 19 15 19 0 0 0 0 0 11 1 0 0 0 4 0 1 0 0 0
 4.050000E+02 10 0 0 0 0 0 0 0 0 0 0 12 16 9 12 11 30 0 0 0 0 0 6 1 0 0 0 6 0 0 0 0 0
 4.055000E+02 13 0 0 0 0 0 0 0 0 0 0 15 18 16 9 8 17 0 0 0 0 0 8 0 0 0 0 8 0 0 0 0 0
 4.060000E+02 6 0 0 0 0 0 0 0 0 0 0 13 17 15 13 17 16 0 0 0 0 0 4 0 0 0 0 10 0 0 0 0 0
 4.065000E+02 10 0 0 0 0 0 0 0 0 0 0 16 14 16 15 16 15 0 0 0 0 0 8 0 0 0 0 6 0 0 0 0 0
 4.070000E+02 8 0 0 0 0 0 0 0 0 0 1 15 12 13 10 21 19 0 0 0 0 0 7 1 0 0 0 7 0 0 0 0 0
 4.075000E+02 6 0 0 0 0 0 0 0 0 0 0 13 20 14 10 16 16 0 0 0 0 0 7 2 0 0 0 7 0 0 0 0 0
 4.080000E+02 8 0 0 0 0 0 0 0 0 0 0 13 20 16 11 22 13 0 0 0 0 0 8 0 0 0 0 4 0 0 0 0 0
 4.085000E+02 12 0 0 0 0 0 0 0 0 0 0 9 16 15 11 17 13 0 0 0 0 0 10 0 0 0 0 9 0 0 0 0 0
 4.090000E+02 6 0 0 0 0 0 0 0 0 0 0 14 14 16 16 21 12 0 0 0 0 0 9 2 0 0 0 3 0 1 0 0 0
 4.095000E+02 6 0 0 0 0 0 0 0 0 0 0 14 15 17 19 20 13 0 0 0 0 0 7 1 0 0 0 4 0 0 0 0 0
 4.100000E+02 4 0 0 0 0 0 0 0 0 0 0 14 14 20 19 14 20 0 0 0 0 0 2 1 0 0 0 8 0 0 0 0 0
 4.105000E+02 10 0 0 0 0 0 0 0 0 0 0 16 15 19 11 17 17 0 0 0 0 0 7 3 0 0 0 4 0 0 0 0 0
 4.110000E+02 12 0 0 0 0 0 0 0 0 0 0 15 14 23 17 13 9 0 0 0 0 0 8 0 0 0 0 8 0 0 0 0 0
 4.115000E+02 6 0 0 0 0 0 0 0 0 0 0 17 13 22 14 12 15 0 0 0 0 0 7 1 0 1 0 10 0 0 0 0 0
 4.120000E+02 9 0 0 0 0 0 0 0 0 0 0 14 17 22 12 8 12 0 0 0 0 0 11 1 0 0 0 9 0 0 0 0 0
 4.125000E+02 7 0 0 0 0 0 0 0 0 0 1 14 13 14 21 9 12 0 0 0 0 0 15 0 0 0 0 7 0 0 0 0 0
 4.130000E+02 9 0 0 0 0 1 0 0 0 0 1 15 13 17 21 13 16 0 0 0 0 0 12 1 0 0 0 4 0 0 0 0 0
 4.135000E+02 8 0 0 0 0 0 0 0 0 0 1 10 16 18 25 16 13 0 0 0 0 0 9 1 0 0 0 6 0 0 0 0 0
 4.140000E+02 6 0 0 0 0 0 0 0 0 0 1 9 16 17 20 19 14 0 0 0 0 0 13 2 0 0 0 4 0 0 0 0 0
 4.145000E+02 7 0 0 0 0 0 0 0 0 0 0 12 14 22 13 17 16 0 0 0 0 0 9 1 0 0 0 10 0 0 0 0 0
 4.150000E+02 10 0 0 0 0 0 0 0 0 0 0 17 19 13 11 24 20 0 0 0 0 0 9 0 0 0 0 5 0 1 0 0 0
 4.155000E+02 14 0 0 0 0 0 0 0 0 0 0 15 15 13 18 15 18 0 0 0 0 0 9 1 0 0 0 10 0 0 0 0 0
 4.160000E+02 7 0 0 0 0 0 0 0 0 0 0 19 15 13 18 12 18 0 0 0 0 0 7 1 0 0 0 11 0 1 0 0 0
 4.165000E+02 10 0 0 0 0 0 0 0 0 0 0 19 20 13 13 18 17 0 0 0 0 0 6 2 0 1 0 9 0 0 0 0 0
 4.170000E+02 11 0 0 0 0 0 0 0 0 0 0 21 15 10 19 10 16 0 0 0 0 0 12 1 0 1 0 8 0 1 0 0 0
 4.175000E+02 7 0 0 0 0 0 0 0 0 0 1 16 19 16 19 12 16 0 0 0 0 0 11 2 0 0 0 7 0 0 0 0 0
 4.180000E+02 7 0 0 0 0 0 0 0 0 0 0 24 15 15 15 10 17 0 0 0 0 0 12 0 0 0 0 8 0 1 0 0 0
 4.185000E+02 10 0 0 0 0 0 0 0 0 0 0 13 18 19 14 8 23 0 0 0 0 0 11 2 0 1 0 7 0 0 0 0 0
 4.190000E+02 8 0 0 0 0 0 0 0 0 0 0 12 18 23 11 17 20 0 0 0 0 0 9 1 0 1 0 7 0 0 0 0 0
 4.195000E+02 7 0 0 0 0 0 0 0 0 0 0 17 16 15 18 16 22 0 0 0 0 0 14 0 0 0 0 4 0 0 0 0 0
 4.200000E+02 14 0 0 0 0 0 0 0 0 0 0 13 18 16 15 11 25 0 0 0 0 0 8 1 0 0 0 11 0 0 0 0 0
 4.205000E+02 11 0 0 0 0 0 0 0 0 0 0 8 19 13 18 16 19 0 0 0 0 0 13 0 0 0 0 11 0 0 0 0 0
 4.210000E+02 8 0 0 0 0 0 0 0 0 0 0 14 24 18 18 13 15 0 0 0 0 0 12 1 0 0 0 7 0 0 0 0 0
 4.215000E+02 6 0 0 0 0 1 0 0 0 0 0 18 20 15 17 23 16 0 0 0 0 0 4 0 0 0 0 12 0 0 0 0 0
 4.220000E+02 6 0 0 0 0 0 0 0 0 0 1 19 21 18 23 18 12 0 0 0 0 0 7 1 0 1 0 4 0 0 0 0 0
 4.225000E+02 6 0 0 0 0 0 0 0 0 0 0 18 11 22 15 20 11 0 0 0 0 0 12 1 0 1 0 7 0 0 0 0 0
 4.230000E+02 8 0 0 0 0 0 0 0 0 0 0 19 16 14 17 13 23 0 0 0 0 0 7 0 0 1 0 9 0 1 0 0 0
 4.235000E+02 8 0 0 0 0 0 0 0 0 0 0 22 14 13 9 13 20 0 0 0 0 0 10 2 0 1 0 8 0 1 0 0 0
 4.240000E+02 6 0 0 0 0 0 0 0 0 0 0 26 17 15 17 18 18 0 0 0 0 0 10 0 0 1 0 1 0 0 0 0 0
 4.245000E+02 10 0 0 0 0 0 0 0 0 0 0 24 11 16 15 19 18 0 0 0 0 0 7 2 0 0 0 7 0 0 0 0 0
 4.250000E+02 8 0 0 0 0 0 0 0 0 0 1 22 15 18 15 19 14 0 0 0 0 0 8 0 0 0 0 7 0 0 0 0 0
 4.255000E+02 7 0 0 0 0 0 0 0 0 0 1 19 15 17 18 22 14 0 0 0 0 0 4 1 0 0 0 9 0 1 0 0 0
 4.260000E+02 9 0 0 0 0 0 0 0 0 0 0 14 17 18 25 20 16 0 0 0 0 0 9 0 0 0 0 4 0 0 0 0 0
 4.265000E+02 10 0 0 0 0 0 0 0 0 0 0 16 18 19 23 17 16 0 0 0 0 0 8 2 0 0 0 3 0 1 0 0 0
 4.270000E+02 10 0 0 0 0 0 0 0 0 0 0 14 22 22 14 11 14 0 0 0 0 0 12 0 0 0 0 7 0 1 0 0 0
 4.275000E+02 8 0 0 0 0 0 0 0 0 0 0 19 23 18 20 9 14 0 0 0 0 0 9 3 0 0 0 6 0 0 0 0 0
 4.280000E+02 10 0 0 0 0 0 0 0 0 0 0 13 14 15 22 11 22 0 0 0 0 0 12 1 0 0 0 9 0 0 0 0 0
 4.285000E+02 5 0 0 0 0 0 0 0 0 0 0 13 20 12 21 12 10 0 0 0 0 0 14 1 0 0 0 13 0 0 0 0 0
 4.290000E+02 8 0 0 0 0 0 0 0 0 0 1 13 22 16 17 13 12 0 0 0 0 0 13 2 0 0 0 10 0 0 0 0 0
 4.295000E+02 8 0 0 0 0 0 0 1 0 0 0 14 23 17 19 14 22 0 0 0 0 0 9 2 0 1 0 5 0 1 0 0 0
 4.300000E+02 4 0 0 0 0 0 0 0 0 0 2 14 19 18 21 10 21 0 0 0 0 0 11 1 0 2 0 5 0 1 0 0 0
 4.305000E+02 8 0 0 0 0 0 0 0 0 0 0 15 13 16 18 16 13 0 0 0 0 0 10 3 0 2 0 9 0 1 0 0 0
 4.310000E+02 6 0 0 0 0 0 0 0 0 0 0 16 15 12 16 16 18 0 0 0 0 0 14 0 0 1 0 10 1 0 0 0 0
 4.315000E+02 10 0 0 0 0 0 0 0 0 0 0 16 17 8 16 17 20 0 0 0 0 0 13 3 0 2 0 5 0 1 0 0 0
 4.320000E+02 10 0 0 0 0 0 0 0 0 0 0 18 18 8 18 21 21 0 0 0 0 0 12 1 0 2 0 3 0 0 0 0 0
 4.325000E+02 14 0 0 0 0 0 0 0 0 0 0 12 17 12 14 15 22 0 0 0 0 0 12 1 0 0 0 9 0 2 0 0 0
 4.330000E+02 3 0 0 0 0 0 0 0 0 0 0 14 21 16 13 17 14 0 0 0 0 0 12 3 0 0 1 8 0 0 0 0 0
 4.335000E+02 7 0 0 0 0 0 0 0 0 0 0 15 20 19 16 9 13 0 0 0 0 0 12 3 0 0 0 10 0 0 0 0 0
 4.340000E+02 10 0 0 0 0 0 0 0 0 0 0 16 15 16 21 15 14 0 0 0 0 0 10 3 0 0 0 8 0 0 0 0 0
 4.345000E+02 7 0 0 0 0 0 0 0 0 0 0 16 12 21 19 14 20 0 0 0 0 0 8 0 0 0 0 11 0 0 0 0 0
