,cAMP,free_Ca,Ca*,PKA,_CDK5,CK1u,PP2AP,PP2A*Ca,_PP2C,PP2Bactive,PDEP,D,T34,T75,S137
1131,22.688841015,9.290753556,39.408540456,43.0328269,64.6827,34.19239,1.482217956,0.4099675,-1.8008801e-42,31.3347261,287.73019721,1286.24,937.589349246,1025.56409451,-3.76684716662e-41
1132,22.67287563,9.290716524,39.409200474,43.00575395,64.6826,34.19277,1.481078724,0.40997175,-1.8630824e-42,31.3294618,287.55419116,1286.57,937.051997304,1025.58928753,-3.89488673219e-41
1133,22.657020035,9.290679614,39.409860634,42.97890102,64.6824,34.19316,1.479951514,0.40997612,-2.0664939e-42,31.3243075,287.37918514,1286.89,936.513696464,1025.61241267,-4.31652478454e-41
1134,22.641073328,9.290641698,39.410519788,42.95206809,64.6822,34.19353,1.478813298,0.40997949,-2.2548555e-42,31.3190733,287.20417914,1287.22,935.978405728,1025.63663691,-4.70673354891e-41
1135,22.62533633,9.290604704,39.411179864,42.92524516,64.682,34.1939,1.477687104,0.40998376,-2.427078e-42,31.3139391,287.02917317,1287.55,935.443134994,1025.66077305,-5.06330166193e-41
1136,22.609509322,9.290557613,39.411729853,42.89843224,64.6818,34.19428,1.476570913,0.40998794,-2.582165e-42,31.308715,286.85516723,1287.88,934.908985363,1025.6849292,-5.38413231183e-41
1137,22.593790002,9.290519735,39.412389065,42.87183933,64.6817,34.19467,1.475446735,0.40999133,-2.719164e-42,31.303611,286.68116131,1288.21,934.375876935,1025.70720766,-5.66728666927e-41
1138,22.578080491,9.290482761,39.413049191,42.84515643,64.6815,34.19494,1.474331561,0.40999563,-2.8372e-42,31.298407,286.50715542,1288.53,933.844788611,1025.73239501,-5.91095643155e-41
1139,22.562381869,9.290445699,39.413709239,42.81860354,64.6813,34.19532,1.473208399,0.40999984,-2.935469e-42,31.2933231,286.33414955,1288.86,933.312720289,1025.75559437,-6.11349598009e-41
1140,22.546690045,9.290407749,39.414368399,42.79195065,64.6812,34.19568,1.472095249,0.41000315,-3.013275e-42,31.2881392,286.16114371,1289.18,932.783763069,1025.77879383,-6.27342862182e-41
1141,22.531108991,9.290370713,39.414928473,42.76550776,64.681,34.19606,1.470994113,0.41000736,-3.069955e-42,31.2830654,285.98913789,1289.51,932.254836953,1025.8030253,-6.38947556225e-41
1142,22.515536745,9.29033278,39.41558767,42.73909489,64.6808,34.19643,1.46988298,0.41001069,-3.104985e-42,31.2779117,285.8161321,1289.83,931.72593104,1025.82526698,-6.46049166866e-41
1143,22.500073288,9.290295849,39.416247869,42.71279202,64.6806,34.1968,1.468782849,0.41001502,-3.117912e-42,31.272858,285.64512633,1290.15,931.200056129,1025.84940965,-6.4856041624e-41
1144,22.48451963,9.290258842,39.416908002,42.68658916,64.6805,34.19708,1.467672742,0.41001926,-3.108383e-42,31.2677244,285.47312059,1290.48,930.674321422,1025.87269233,-6.46409773719e-41
1145,22.46907275,9.290220837,39.417467147,42.66030631,64.6803,34.19744,1.466573637,0.41002251,-3.07614e-42,31.2626009,285.30211487,1290.8,930.148476717,1025.89595612,-6.39546015053e-41
1146,22.453637669,9.290183855,39.418127315,42.63414346,64.6801,34.1978,1.465475555,0.41002676,-3.021037e-42,31.2575774,285.13110918,1291.12,929.625773115,1025.91915091,-6.27942893116e-41
1147,22.438309376,9.290145876,39.418786496,42.60789062,64.6799,34.19818,1.464388476,0.41003002,-2.943061e-42,31.252474,284.96110351,1291.44,929.103100716,1025.94246681,-6.11598389564e-41
1148,22.422990872,9.290108899,39.419346679,42.58185778,64.6798,34.19855,1.463291399,0.41003428,-2.842294e-42,31.2474706,284.79109787,1291.76,928.580538319,1025.96468271,-5.90533495089e-41
1149,22.407681066,9.290070936,39.420005886,42.55582495,64.6796,34.1989,1.462206336,0.41003755,-2.718938e-42,31.2423873,284.62109225,1292.08,928.060897026,1025.98801071,-5.64793278121e-41
1150,22.392379128,9.290033885,39.420666015,42.52990213,64.6795,34.19918,1.461111285,0.41004173,-2.573323e-42,31.237314,284.45208665,1292.4,927.540395735,1026.01126862,-5.34451667418e-41
1151,22.3770869,9.289995937,39.421225257,42.50390932,64.6793,34.19955,1.460027237,0.41004502,-2.4097247e-42,31.2323409,284.28308108,1292.71,927.021905747,1026.03452783,-5.00384623634e-41
1152,22.361903448,9.289958901,39.421885411,42.47813651,64.6791,34.1999,1.458953201,0.41004921,-2.2525102e-42,31.2272777,284.11407553,1293.03,926.503425661,1026.05679684,-4.67539980197e-41
1153,22.346728686,9.289920979,39.422444689,42.45234371,64.679,34.20027,1.457871179,0.41005251,-2.0814882e-42,31.2222347,283.94607001,1293.35,925.987096879,1026.07917816,-4.3183173294e-41
1154,22.331660711,9.289883959,39.423104879,42.42660092,64.6788,34.20064,1.456799159,0.41005672,-1.8982534e-42,31.2173017,283.77806451,1293.66,925.471688099,1026.10248938,-3.9358980266e-41
1155,22.316503504,9.289845962,39.423764092,42.40094813,64.6786,34.20089,1.455717162,0.41005993,-1.7045781e-42,31.2122687,283.61005903,1293.98,924.957369322,1026.12568061,-3.5318323733e-41
1156,22.301453995,9.289809067,39.424324417,42.37522535,64.6785,34.20125,1.454647167,0.41006425,-1.5024175e-42,31.2072458,283.44305357,1294.29,924.443201747,1026.14802405,-3.1102260272e-41
1157,22.286511275,9.289770966,39.424983536,42.34960257,64.6783,34.20162,1.453577166,0.41006737,-1.2939502e-42,31.202353,283.27604814,1294.61,923.930965176,1026.17036738,-2.67559267548e-41
1158,22.271479238,9.289734097,39.425543907,42.32418981,64.6781,34.20198,1.452508197,0.41007171,-1.0815392e-42,31.1973502,283.11004273,1294.92,923.418728807,1026.19271192,-2.23286318462e-41
1159,22.25655398,9.28969602,39.42620306,42.29870704,64.678,34.20234,1.45145022,0.41007484,-8.67769e-43,31.1923575,282.94403734,1295.24,922.90862344,1026.21608736,-1.78742497391e-41
1160,22.241638412,9.289658967,39.426763257,42.27322429,64.6778,34.20259,1.450383267,0.41007899,-6.554342e-43,31.1873749,282.77803198,1295.55,922.398538277,1026.23837391,-1.34509807501e-41
1161,22.226729532,9.289621116,39.427422656,42.24797154,64.6776,34.20295,1.449325316,0.41008234,-4.4755306e-43,31.1825123,282.61202664,1295.86,921.889483216,1026.26075967,-9.1217268386e-42
1162,22.211830423,9.289584078,39.427982878,42.2225088,64.6775,34.2033,1.448269378,0.4100865,-2.4737338e-43,31.1775598,282.44702132,1296.17,921.381549158,1026.28305732,-4.95406043875e-42
1163,22.1970381,9.289546042,39.428642102,42.19727606,64.6774,34.20366,1.447214442,0.41008966,-5.837099e-44,31.1726073,282.28201602,1296.48,920.875636202,1026.30538598,-1.02042341118e-42
1164,22.182254356,9.289508019,39.429201349,42.17215333,64.6771,34.20392,1.446168519,0.41009283,1.1573647e-43,31.1677749,282.11701074,1296.79,920.369652349,1026.32781374,2.60180521782e-42
1165,22.167579401,9.289470998,39.429761608,42.14693061,64.677,34.20428,1.445115598,0.41009701,2.709891e-43,31.1628426,281.95300549,1297.1,919.864780698,1026.35015461,5.83017605511e-42
1166,22.152812125,9.289433101,39.430420991,42.12183789,64.6769,34.20463,1.444072701,0.41010029,4.031782e-43,31.1579203,281.78900026,1297.41,919.361029051,1026.37251558,8.57703864894e-42
1167,22.138152626,9.289396006,39.430981186,42.09684518,64.6767,34.20497,1.443019806,0.41010438,5.078381e-43,31.153008,281.62599505,1297.72,918.858197406,1026.39386636,1.07494595878e-41
1168,22.123500704,9.289358013,39.431640493,42.07177248,64.6765,34.20533,1.441981913,0.41010758,5.802455e-43,31.1481159,281.46298986,1298.03,918.355497063,1026.41625843,1.22490994192e-41
1169,22.108857562,9.289320043,39.432199823,42.04690978,64.6764,34.20558,1.440941043,0.41011078,6.154101e-43,31.1433238,281.29998469,1298.33,917.854816723,1026.43765052,1.29720670852e-41
1170,22.094322107,9.289283066,39.432760156,42.02194709,64.6762,34.20594,1.439904166,0.41011499,6.080696e-43,31.1384417,281.13697955,1298.64,917.355167386,1026.46005461,1.28088545791e-41
1171,22.07979322,9.289255111,39.433429511,41.9971244,64.676,34.20628,1.438869311,0.4101182,7.193666e-43,31.1335697,280.97497442,1298.95,916.855538251,1026.4814888,1.51156694986e-41
1172,22.065274121,9.289217058,39.433988778,41.97230172,64.6759,34.20662,1.437836458,0.41012132,8.746096e-43,31.1287078,280.81296932,1299.25,916.358020218,1026.503904,1.83369431224e-41
1173,22.0507617,9.289180009,39.434549059,41.94757905,64.6758,34.20688,1.436807609,0.41012545,1.0228263e-42,31.1239659,280.65096424,1299.56,915.860532189,1026.52525019,2.14112233588e-41
1174,22.036356957,9.289142071,39.435208451,41.92287638,64.6756,34.20723,1.435777771,0.41012868,1.1630483e-42,31.1191241,280.48995918,1299.86,915.364074361,1026.54671559,2.43184640568e-41
1175,22.021859891,9.289104047,39.435767767,41.89830372,64.6754,34.20758,1.434752947,0.41013182,1.2943069e-42,31.1142923,280.32895414,1300.16,914.869627537,1026.5691829,2.70384887227e-41
1176,22.007471502,9.289067134,39.436328194,41.87362106,64.6752,34.20793,1.433730134,0.41013606,1.4156388e-42,31.1094606,280.16894912,1300.47,914.375201914,1026.59057141,2.95514572197e-41
1177,21.993189791,9.289029025,39.436887445,41.84916842,64.6751,34.20817,1.432708325,0.41013912,1.5260848e-42,31.104659,280.00794412,1300.77,913.881896295,1026.61196982,3.18375029797e-41
1178,21.978815647,9.288991028,39.437546798,41.82462577,64.675,34.20851,1.431689528,0.41014227,1.6246972e-42,31.0998574,279.84793914,1301.07,913.388620778,1026.63346935,3.38770288649e-41
1179,21.96454929,9.288954133,39.438107273,41.80018314,64.6748,34.20887,1.430673733,0.41014654,1.710532e-42,31.0951558,279.68893418,1301.37,912.897366363,1026.65490996,3.56506593905e-41
1180,21.950290501,9.288916051,39.438666551,41.7757505,64.6747,34.20921,1.429659951,0.4101496,1.7826654e-42,31.0903744,279.52892924,1301.67,912.407132051,1026.67633059,3.71391719393e-41
1181,21.936039398,9.288878081,39.439225961,41.75144788,64.6745,34.20946,1.428648181,0.41015278,1.8401836e-42,31.0855929,279.36992433,1301.97,911.917918741,1026.69878222,3.83235682537e-41
1182,21.921894961,9.288851014,39.439896274,41.72713526,64.6743,34.2098,1.427637414,0.41015686,1.8821741e-42,31.0808316,279.21191943,1302.27,911.428815634,1026.71922395,3.9185410861e-41
1183,21.907759191,9.288813049,39.440455699,41.70285265,64.6742,34.21013,1.426630649,0.41016005,1.9077655e-42,31.0760803,279.05291455,1302.57,910.941752629,1026.74079679,3.97064836358e-41
1184,21.893629009,9.288775106,39.441015146,41.67868004,64.674,34.21039,1.425625906,0.41016324,1.9160752e-42,31.071329,278.89490969,1302.87,910.454710626,1026.76118063,3.98688029486e-41
1185,21.879507494,9.288737066,39.441574506,41.65451744,64.6739,34.21073,1.424623166,0.41016634,1.9062654e-42,31.0665878,278.73690485,1303.17,909.968679726,1026.78367548,3.96550359916e-41
1186,21.865392545,9.288700029,39.442134869,41.63046484,64.6738,34.21107,1.423622429,0.41017044,1.8775074e-42,31.0619567,278.57990003,1303.47,909.483769029,1026.80418042,3.90483411954e-41
1187,21.851385381,9.288662114,39.442694364,41.60643225,64.6736,34.21142,1.422624714,0.41017365,1.8290095e-42,31.0572456,278.42289523,1303.76,908.999788334,1026.82570647,3.80320742375e-41
1188,21.837384684,9.288624091,39.443253761,41.58229967,64.6734,34.21166,1.421628991,0.41017677,1.7599702e-42,31.0525346,278.26589045,1304.06,908.516918741,1026.84623352,3.65904852865e-41
1189,21.823392765,9.28859608,39.44392317,41.55838709,64.6733,34.21199,1.42063428,0.41017989,1.6696652e-42,31.0478337,278.10888569,1304.35,908.03507935,1026.86766968,3.47080203171e-41
1190,21.809506411,9.288559082,39.444483602,41.53447452,64.6731,34.21233,1.419643582,0.41018402,1.5783531e-42,31.0431427,277.95288095,1304.65,907.553250862,1026.88821874,3.28032917267e-41
1191,21.795627632,9.288521087,39.445043037,41.51069195,64.673,34.21267,1.418653887,0.41018715,1.5099467e-42,31.0384519,277.79687623,1304.94,907.072552577,1026.90968701,3.13691126468e-41
1192,21.78165552,9.288483014,39.445602404,41.48680939,64.6728,34.21291,1.417666214,0.41019019,1.4320088e-42,31.0337811,277.64187152,1305.24,906.593774294,1026.93026618,2.97370555845e-41
1193,21.767890982,9.288445033,39.446161873,41.46303684,64.6727,34.21324,1.416680533,0.41019334,1.3453555e-42,31.0291304,277.48586684,1305.53,906.114117213,1026.95074555,2.79239993584e-41
1194,21.75403311,9.288418064,39.446732354,41.43937429,64.6725,34.21359,1.415698864,0.41019749,1.2509202e-42,31.0244697,277.33086217,1305.82,905.636490234,1026.97126692,2.59494110518e-41
1195,21.740282815,9.288380008,39.447291748,41.41573174,64.6724,34.21383,1.414718208,0.41020054,1.1497566e-42,31.0199191,277.17685752,1306.12,905.160964258,1026.99286831,2.3835501118e-41
1196,21.726539074,9.288342064,39.447851274,41.39199921,64.6722,34.21416,1.413739564,0.41020371,1.0430394e-42,31.0152885,277.02185289,1306.41,904.684378384,1027.01239979,2.16066288889e-41
1197,21.712803019,9.288304022,39.448410692,41.36847667,64.6721,34.2145,1.412762922,0.41020677,9.320752e-43,31.010658,276.86784828,1306.7,904.208902612,1027.03392228,1.92900443657e-41
1198,21.699072529,9.288265993,39.448970143,41.34496415,64.6719,34.21472,1.411788293,0.41020985,8.182984e-43,31.0060375,276.71384369,1306.99,903.735347843,1027.05447577,1.69157583316e-41
1199,21.685349695,9.288239066,39.449540696,41.32146163,64.6718,34.21507,1.410816666,0.41021403,7.032802e-43,31.0014271,276.56083911,1307.28,903.261924276,1027.07504047,1.45164911362e-41
1200,21.671732445,9.288201041,39.450100151,41.29807911,64.6717,34.2154,1.409846041,0.41021711,5.887297e-43,30.9968267,276.40783456,1307.57,902.789599711,1027.09560406,1.21278929951e-41
1201,21.65812266,9.288163029,39.450659629,41.2746066,64.6715,34.21573,1.408879429,0.4102202,4.764988e-43,30.9922364,276.25483002,1307.86,902.318207349,1027.11620076,9.78856713248e-42
1202,21.644520641,9.288125029,39.451219119,41.25133409,64.6714,34.21597,1.407912829,0.41022329,3.6858418124e-43,30.9876562,276.1018255,1308.15,901.847943989,1027.13568557,7.54016692955e-42
1203,21.631024076,9.288097031,39.451788631,41.2279916,64.6712,34.21629,1.406949231,0.4102264,2.6713421e-43,30.983076,275.94982099,1308.44,901.377581731,1027.15729237,5.42744406369e-42
1204,21.617535096,9.288059045,39.452348145,41.2047491,64.671,34.21664,1.405988645,0.4102295,1.7444977e-43,30.9785159,275.79781651,1308.72,900.909370675,1027.17692129,3.49835190154e-42
1205,21.60395177,9.288021972,39.452908582,41.18161661,64.6709,34.21686,1.405028072,0.41023351,9.298754e-44,30.9739558,275.64581204,1309.01,900.441148522,1027.1974381,1.80412611138e-42
1206,21.590575009,9.28799399,39.45347812,41.15839413,64.6708,34.2172,1.40407149,0.41023663,2.536707e-44,30.9694058,275.49380759,1309.3,899.97405757,1027.21708711,3.9932499638e-43
1207,21.577105712,9.287955941,39.454037591,41.13530165,64.6706,34.21753,1.403115941,0.41023965,-2.56288e-44,30.9648758,275.34280315,1309.58,899.507887621,1027.23764604,-6.5805041381e-43
1208,21.56374209,9.287917985,39.454497165,41.11219918,64.6705,34.21777,1.402162385,0.41024278,-5.70486e-44,30.9603459,275.19179874,1309.87,899.042847875,1027.25831616,-1.3065071922e-42
1209,21.550286032,9.28788003,39.45505675,41.08911672,64.6704,34.21809,1.40121083,0.41024592,-6.57692e-44,30.955826,275.04179434,1310.15,898.57781813,1027.27788629,-1.48097631722e-42
1210,21.536935539,9.287851988,39.455626238,41.06613425,64.6702,34.21843,1.400262288,0.41024895,-2.479827e-43,30.9513062,274.89178996,1310.44,898.114809488,1027.29846842,-5.26975670106e-42
1211,21.523692602,9.287813958,39.456185758,41.0432818,64.67,34.21866,1.399314758,0.410252,-4.387015e-43,30.9468065,274.74178559,1310.72,897.651820948,1027.31815966,-9.23486910925e-42
1212,21.510354239,9.28777703,39.45674638,41.02032935,64.6699,34.21898,1.39837023,0.41025615,-6.32319e-43,30.9423067,274.59178125,1311.0,897.18994341,1027.33877289,-1.3259431396e-41
1213,21.49712444,9.287749014,39.457315914,40.9974869,64.6698,34.21932,1.397427714,0.4102592,-8.278005e-43,30.9378171,274.44177692,1311.29,896.728096074,1027.35839623,-1.73219746615e-41
1214,21.483899095,9.2877109,39.45787536,40.97464446,64.6696,34.21964,1.3964862,0.41026216,-1.0240449e-42,30.9333375,274.2927726,1311.57,896.26815874,1027.37801948,-2.13995735096e-41
1215,21.470680423,9.287672999,39.458335029,40.95193203,64.6695,34.21987,1.395547699,0.41026533,-1.2198777e-42,30.9288779,274.14376831,1311.85,895.808362509,1027.39767493,-2.54677431394e-41
1216,21.457469206,9.287645009,39.458904609,40.9292196,64.6694,34.2202,1.394610209,0.4102684,-1.4140487e-42,30.9244185,273.99576402,1312.13,895.350666479,1027.41831948,-2.95006271118e-41
1217,21.444363653,9.287606912,39.459464092,40.90652718,64.6692,34.22053,1.393674712,0.41027138,-1.6052355e-42,30.919969,273.84675976,1312.41,894.892900352,1027.43699483,-3.34705865564e-41
1218,21.431164564,9.287578937,39.460033697,40.88384476,64.6691,34.22075,1.392742237,0.41027446,-1.7920378e-42,30.9155196,273.69875551,1312.69,894.436245427,1027.45766139,-3.7348576966e-41
1219,21.418071039,9.287540964,39.460593304,40.86127234,64.6689,34.22108,1.391810764,0.41027754,-1.9729711e-42,30.9110803,273.55175128,1312.97,893.979510604,1027.47624805,-4.11037395606e-41
1220,21.404983086,9.287502993,39.461052923,40.83879993,64.6688,34.22141,1.390882293,0.41028063,-2.1464886e-42,30.906651,273.40374707,1313.25,893.524896783,1027.49694671,-4.47037531253e-41
1221,21.392002579,9.287474945,39.461622475,40.81623753,64.6686,34.22164,1.389954845,0.41028363,-2.310941e-42,30.9022318,273.25674287,1313.53,893.069303065,1027.51565439,-4.81144198551e-41
1222,21.378927644,9.287437998,39.462183128,40.79379513,64.6686,34.22196,1.389030398,0.41028773,-2.464611e-42,30.8978226,273.10973869,1313.81,892.616829448,1027.53527316,-5.13002252327e-41
1223,21.365959252,9.287399944,39.462742684,40.77137274,64.6684,34.22229,1.388106944,0.41029074,-2.605686e-42,30.8934235,272.96273452,1314.09,892.164286934,1027.55501292,-5.42232699612e-41
1224,21.352997434,9.287371901,39.463212251,40.74905035,64.6683,34.22251,1.387185501,0.41029375,-2.732278e-42,30.8890344,272.81673037,1314.36,891.711844421,1027.5746527,-5.68444688248e-41
1225,21.34013907,9.287333981,39.463771951,40.72674797,64.6682,34.22284,1.386268081,0.41029687,-2.842412e-42,30.8846554,272.67072623,1314.64,891.260443111,1027.59341468,-5.91225839101e-41
1226,21.327189278,9.287305962,39.464341552,40.70444559,64.668,34.22316,1.385349662,0.41029989,-2.93401e-42,30.8802764,272.52472212,1314.92,890.810041802,1027.61306557,-6.10146276486e-41
1227,21.314344929,9.287267946,39.464801166,40.68215322,64.6679,34.22337,1.384434246,0.41030292,-3.004916e-42,30.8759075,272.37871801,1315.19,890.360660596,1027.63173756,-6.24758602949e-41
1228,21.301506145,9.287239932,39.465370782,40.65988085,64.6677,34.22371,1.383520832,0.41030595,-3.052894e-42,30.8715486,272.23371392,1315.47,889.911309392,1027.65142954,-6.34593010677e-41
1229,21.288672922,9.28720194,39.46593043,40.63779849,64.6676,34.22403,1.38260944,0.41030899,-3.07558e-42,30.8671898,272.08870985,1315.74,889.46405939,1027.67122264,-6.39165226484e-41
1230,21.275846163,9.28717394,39.46640007,40.61565613,64.6675,34.22427,1.38170104,0.41031203,-3.070559e-42,30.862851,271.9437058,1316.02,889.01786039,1027.68994773,-6.37968692906e-41
1231,21.263024947,9.287135861,39.466959641,40.59359378,64.6674,34.22458,1.380791661,0.41031498,-3.035273e-42,30.8585123,271.79970175,1316.29,888.571650491,1027.70965083,-6.30475706305e-41
1232,21.250309204,9.287107985,39.467529415,40.57146143,64.6672,34.2249,1.379886285,0.41031813,-2.967111e-42,30.8541836,271.65569773,1316.56,888.125461695,1027.72837613,-6.16138990857e-41
1233,21.237600023,9.287069911,39.467989001,40.54953909,64.6671,34.22511,1.378982911,0.41032109,-2.863333e-42,30.849865,271.51169372,1316.84,887.681314001,1027.74813234,-5.94394554889e-41
1234,21.224896286,9.287041949,39.468558699,40.52751675,64.6669,34.2254,1.378081549,0.41032415,-2.72111e-42,30.8455664,271.36768972,1317.11,887.236166309,1027.76576865,-5.64651141642e-41
1235,21.21219911,9.287003989,39.469118409,40.50560442,64.6668,34.22581,1.377181189,0.41032722,-2.627904e-42,30.8412579,271.22468574,1317.38,886.793138819,1027.78553506,-5.45101893178e-41
1236,21.199607388,9.286975931,39.469588021,40.48371209,64.6667,34.22601,1.376282831,0.41033019,-2.653282e-42,30.8369694,271.08168177,1317.65,886.352131231,1027.80530237,-5.502184245e-41
1237,21.187021228,9.286937895,39.470147665,40.46192977,64.6666,34.22632,1.375386495,0.41033317,-2.671182e-42,30.832681,270.93867782,1317.92,885.910134845,1027.82308079,-5.53781224986e-41
1238,21.17434053,9.286909951,39.470617401,40.44015745,64.6664,34.22664,1.374491151,0.41033625,-2.68154e-42,30.8284026,270.79567389,1318.19,885.469168561,1027.84276831,-5.55778701944e-41
1239,21.161865275,9.286871928,39.471177058,40.41837513,64.6663,34.22685,1.373599828,0.41033923,-2.684359e-42,30.8241243,270.65366996,1318.46,885.029213278,1027.86157884,-5.56208973286e-41
1240,21.149295481,9.286843898,39.471746728,40.39673283,64.6661,34.22717,1.372709498,0.41034223,-2.679621e-42,30.819866,270.51166606,1318.73,884.590288098,1027.87938836,-5.55073621164e-41
1241,21.13673124,9.28680588,39.4722064,40.37498052,64.666,34.22749,1.37181918,0.41034522,-2.667382e-42,30.8156078,270.36966216,1319.0,884.15246302,1027.89910799,-5.52381665407e-41
1242,21.124273462,9.286777974,39.472776194,40.35334822,64.6659,34.22773,1.370931874,0.41034832,-2.647701e-42,30.8113596,270.22765829,1319.27,883.714678044,1027.91784872,-5.48149815082e-41
1243,21.111820235,9.286739869,39.473235799,40.33182593,64.6657,34.22806,1.370046569,0.41035123,-2.6207e-42,30.8071215,270.08665442,1319.54,883.277894069,1027.93670036,-5.42403544269e-41
1244,21.099373459,9.286711877,39.473805517,40.31031364,64.6656,34.22839,1.369164277,0.41035424,-2.586515e-42,30.8027934,269.94565057,1319.8,882.841131197,1027.9554431,-5.35170622502e-41
1245,21.086931148,9.286683986,39.474275336,40.28881135,64.6654,34.22852,1.368281986,0.41035735,-2.545321e-42,30.7985754,269.80464674,1320.07,882.405377526,1027.97319504,-5.26492035431e-41
1246,21.074595287,9.286645907,39.474834977,40.26730907,64.6654,34.22886,1.367401707,0.41036027,-2.497341e-42,30.7943574,269.66364292,1320.34,881.971754757,1027.99207779,-5.16412746411e-41
1247,21.062263878,9.286617931,39.475304731,40.2458268,64.6652,34.22921,1.366524431,0.4103633,-2.442818e-42,30.7901495,269.52363911,1320.6,881.538053191,1028.01087273,-5.04986270295e-41
1248,21.049839021,9.286579966,39.475864496,40.22444453,64.6651,34.22946,1.365648166,0.41036633,-2.3820479e-42,30.7859516,269.38363532,1320.87,881.104470626,1028.02865669,-4.92276307623e-41
1249,21.037619617,9.286551903,39.476334163,40.20308226,64.6649,34.22971,1.364773903,0.41036926,-2.3153653e-42,30.7817637,269.24363154,1321.13,880.672899063,1028.04747153,-4.78353351647e-41
1250,21.025304672,9.286523942,39.476903942,40.18174,64.6648,34.22996,1.363900642,0.4103723,-2.2431404e-42,30.777576,269.10462778,1321.4,880.241337802,1028.06628669,-4.63297711415e-41
1251,21.01299517,9.286486002,39.477363742,40.16049774,64.6647,34.23031,1.363029402,0.41037534,-2.1658013e-42,30.7733982,268.96462402,1321.66,879.809897442,1028.08411275,-4.47196884316e-41
1252,21.00079114,9.286457955,39.477933445,40.13925549,64.6646,34.23057,1.362161155,0.41037829,-2.0838013e-42,30.7692305,268.82562029,1321.93,879.380387185,1028.10293981,-4.30149502275e-41
1253,20.988591541,9.28642992,39.47840317,40.11802325,64.6645,34.23084,1.36129292,0.41038125,-1.9976537e-42,30.7650729,268.68761656,1322.19,878.95098703,1028.12068598,-4.12261807698e-41
1254,20.976398403,9.286391996,39.478962996,40.096911,64.6644,34.23111,1.360427696,0.4103843,-1.9079009e-42,30.7609153,268.54861285,1322.45,878.523607976,1028.13954425,-3.93650853159e-41
1255,20.964210827,9.286363964,39.479432724,40.07579876,64.6641,34.23147,1.359563464,0.41038726,-1.8151422e-42,30.7567677,268.41060916,1322.71,878.095128924,1028.15740241,-3.74443812486e-41
1256,20.952027582,9.286335954,39.479902484,40.05470653,64.6641,34.23166,1.358700254,0.41039023,-1.7200243e-42,30.7526302,268.27260547,1322.98,877.667899974,1028.17629069,-3.54777152794e-41
1257,20.939949898,9.286298046,39.480462346,40.0336143,64.664,34.23192,1.357841046,0.4103933,-1.6232461e-42,30.7484028,268.1346018,1323.24,877.241562226,1028.19406117,-3.34797749524e-41
1258,20.927877576,9.28626895,39.48093103,40.01254208,64.6638,34.23231,1.35698185,0.41039518,-1.5255518e-42,30.7442753,267.99659815,1323.5,876.81625428,1028.21197035,-3.14661911792e-41
1259,20.915809695,9.286240945,39.481500805,39.99166986,64.6637,34.23249,1.356124645,0.41039816,-1.4277398e-42,30.740168,267.85959451,1323.76,876.392046635,1028.23077083,-2.94540000406e-41
1260,20.903748363,9.286203053,39.481960693,39.97072764,64.6636,34.23278,1.355270453,0.41040124,-1.3306589e-42,30.7360607,267.72259088,1324.02,875.967880093,1028.24869241,-2.74609268985e-41
1261,20.891690384,9.286175072,39.482530502,39.94986543,64.6635,34.23316,1.354416272,0.41040423,-1.2073795e-42,30.7319634,267.58558726,1324.28,875.544723452,1028.2665039,-2.49079445943e-41
1262,20.879738867,9.286147093,39.483000313,39.92894322,64.6634,34.23336,1.353564093,0.41040722,-1.075552e-42,30.7278662,267.44958366,1324.54,875.122577013,1028.28435549,-2.21739713234e-41
1263,20.86779179,9.286109025,39.483460045,39.90820102,64.6632,34.23364,1.352714925,0.41041012,-9.413506e-43,30.723789,267.31258007,1324.8,874.699441575,1028.30127898,-1.93912873739e-41
1264,20.855849154,9.28608106,39.48402988,39.88737882,64.663,34.23394,1.35186576,0.41041312,-8.05374e-43,30.7197019,267.17657649,1325.06,874.27832524,1028.31913068,-1.65722810142e-41
1265,20.843911968,9.286053096,39.484499726,39.86666663,64.663,34.23415,1.351019596,0.41041613,-6.682623e-43,30.7156348,267.04057292,1325.31,873.859351006,1028.33800538,-1.37302195246e-41
1266,20.831980245,9.286025154,39.484969594,39.84597444,64.6629,34.23445,1.350174454,0.41041914,-5.306903e-43,30.7115677,266.90556937,1325.57,873.438365774,1028.35588908,-1.08790557629e-41
1267,20.820053861,9.285997104,39.485539364,39.82528226,64.6627,34.23485,1.349330304,0.41042206,-3.933718e-43,30.7075207,266.76956583,1325.83,873.020311644,1028.37375378,-8.03364338173e-42
1268,20.808231038,9.285959066,39.485999146,39.80460008,64.6626,34.23508,1.348489166,0.41042498,-2.5706473e-43,30.7033638,266.63456231,1326.08,872.602467616,1028.3916596,-5.20959578975e-42
1269,20.796413555,9.285930129,39.486468029,39.7841279,64.6625,34.23538,1.347649029,0.410427,-1.22562185e-43,30.6993269,266.49955879,1326.34,872.184534689,1028.4095555,-2.42340900188e-42
1270,20.784602524,9.285902204,39.487037934,39.76345573,64.6623,34.2355,1.346810904,0.41043003,9.297352e-45,30.69529,266.36555529,1326.6,871.766630764,1028.42647141,3.07591009538e-43
1271,20.772794943,9.285874181,39.487507741,39.74290356,64.6623,34.23582,1.345974781,0.41043296,1.376353e-43,30.6912632,266.2305518,1326.85,871.351848941,1028.44438933,2.96520874422e-42
