,cAMP,Ca,PKA,_CDK5,CK1.ParticleNumber,PP2AP,_PP2C,PP2B.ParticleNumber,PDEP,D.ParticleNumber,D34,D75,D137
215,0.0,40.5035333,0.0,64.42542,30.27802,0.0,16.72207,22.3053,0.0,1650.58,0.0,1057.8238483,222.47722
216,0.0,40.5087881,0.0,64.42529,30.2852,0.0,16.72737,22.31305,0.0,1650.49,0.0,1057.8250011,222.56549
217,0.0,40.5139227,0.0,64.42511,30.29215,0.0,16.73263,22.32069,0.0,1650.4,0.0,1057.8261637,222.65171
218,0.0,40.5190352,0.0,64.42508,30.29909,0.0,16.73776,22.32812,0.0,1650.32,0.0,1057.8271652,222.73678
219,0.0,40.5240376,0.0,64.42499,30.3059,0.0,16.74276,22.33544,0.0,1650.24,0.0,1057.8271876,222.82069
220,0.0,40.5289198,0.0,64.42485,30.31248,0.0,16.74772,22.34265,0.0,1650.15,0.0,1057.8290398,222.90255
221,0.0,40.53368,0.0,64.42476,30.31895,0.0,16.75255,22.34975,0.0,1650.07,0.0,1057.829921,222.98326
222,0.0,40.538431,0.0,64.42462,30.32539,0.0,16.75724,22.35664,0.0,1649.99,0.0,1057.830723,223.06182
223,0.0,40.5430699,0.0,64.42454,30.33161,0.0,16.7619,22.36342,0.0,1649.92,0.0,1057.8324639,223.13934
224,0.0,40.5475777,0.0,64.4245,30.33781,0.0,16.76643,22.3701,0.0,1649.84,0.0,1057.8332347,223.2147
225,0.0,40.5519854,0.0,64.42442,30.34379,0.0,16.77093,22.37666,0.0,1649.76,0.0,1057.8328454,223.28902
226,0.0,40.556373,0.0,64.42429,30.34975,0.0,16.7753,22.38301,0.0,1649.69,0.0,1057.834496,223.36219
227,0.0,40.5606395,0.0,64.42422,30.35558,0.0,16.77964,22.38936,0.0,1649.62,0.0,1057.8350665,223.43432
228,0.0,40.5647948,0.0,64.42411,30.3612,0.0,16.78385,22.3955,0.0,1649.55,0.0,1057.8354868,223.50431
229,0.0,40.5689391,0.0,64.42405,30.3668,0.0,16.78803,22.40163,0.0,1649.48,0.0,1057.8369461,223.57325
230,0.0,40.5729743,0.0,64.42395,30.37228,0.0,16.79209,22.40755,0.0,1649.41,0.0,1057.8374463,223.64105
231,0.0,40.5768874,0.0,64.4239,30.37764,0.0,16.79611,22.41336,0.0,1649.35,0.0,1057.8387754,223.7078
232,0.0,40.5807914,0.0,64.42382,30.38298,0.0,16.80001,22.41917,0.0,1649.28,0.0,1057.8380554,223.77242
233,0.0,40.5845733,0.0,64.4237,30.38811,0.0,16.80389,22.42477,0.0,1649.22,0.0,1057.8393943,223.837
234,0.0,40.5883541,0.0,64.42364,30.39312,0.0,16.80763,22.43026,0.0,1649.15,0.0,1057.8405531,223.89944
235,0.0,40.5920168,0.0,64.42353,30.39811,0.0,16.81135,22.43564,0.0,1649.09,0.0,1057.8407728,223.96083
236,0.0,40.5955674,0.0,64.4235,30.40298,0.0,16.81495,22.44102,0.0,1649.03,0.0,1057.8409314,224.0211
237,0.0,40.5991069,0.0,64.42342,30.40773,0.0,16.81852,22.44619,0.0,1648.97,0.0,1057.8420299,224.08032
238,0.0,40.6026264,0.0,64.42341,30.41258,0.0,16.82197,22.45135,0.0,1648.91,0.0,1057.8430984,224.13841
239,0.0,40.6060457,0.0,64.42326,30.4171,0.0,16.82539,22.4563,0.0,1648.86,0.0,1057.8431967,224.19546
240,0.0,40.609343,0.0,64.42318,30.42161,0.0,16.82879,22.46125,0.0,1648.8,0.0,1057.844154,224.25148
241,0.0,40.6126412,0.0,64.42316,30.4261,0.0,16.83206,22.46609,0.0,1648.74,0.0,1057.8450522,224.30636
242,0.0,40.6158194,0.0,64.42311,30.43038,0.0,16.83532,22.47083,0.0,1648.69,0.0,1057.8450204,224.36021
243,0.0,40.6189854,0.0,64.42303,30.43474,0.0,16.83845,22.47546,0.0,1648.64,0.0,1057.8468274,224.41293
244,0.0,40.6220524,0.0,64.42301,30.43889,0.0,16.84156,22.48008,0.0,1648.59,0.0,1057.8466954,224.46461
245,0.0,40.6250973,0.0,64.42286,30.44293,0.0,16.84465,22.4845,0.0,1648.53,0.0,1057.8465223,224.51526
246,0.0,40.6280331,0.0,64.42288,30.44705,0.0,16.84762,22.48891,0.0,1648.48,0.0,1057.8473101,224.56578
247,0.0,40.6309579,0.0,64.42277,30.45096,0.0,16.85057,22.49321,0.0,1648.44,0.0,1057.8480469,224.61427
248,0.0,40.6338825,0.0,64.42274,30.45485,0.0,16.85339,22.49751,0.0,1648.39,0.0,1057.8487235,224.66264
249,0.0,40.6366861,0.0,64.42267,30.45873,0.0,16.8563,22.5016,0.0,1648.34,0.0,1057.8493801,224.70907
250,0.0,40.6393797,0.0,64.42257,30.4625,0.0,16.85899,22.50569,0.0,1648.29,0.0,1057.8500877,224.75527
251,0.0,40.6420732,0.0,64.42254,30.46606,0.0,16.86177,22.50968,0.0,1648.25,0.0,1057.8506742,224.80154
252,0.0,40.6447556,0.0,64.42249,30.4697,0.0,16.86442,22.51365,0.0,1648.2,0.0,1057.8513006,224.84569
253,0.0,40.6473279,0.0,64.42241,30.47323,0.0,16.86706,22.51753,0.0,1648.16,0.0,1057.8517969,224.88881
254,0.0,40.6498902,0.0,64.4224,30.47665,0.0,16.86958,22.52129,0.0,1648.12,0.0,1057.8513632,224.9318
255,0.0,40.6524404,0.0,64.42237,30.48006,0.0,16.87218,22.52496,0.0,1648.07,0.0,1057.8528784,224.97387
256,0.0,40.6548816,0.0,64.42231,30.48345,0.0,16.87466,22.52861,0.0,1648.03,0.0,1057.8523546,225.01581
257,0.0,40.6573217,0.0,64.42222,30.48674,0.0,16.87703,22.53217,0.0,1647.99,0.0,1057.8537107,225.05562
258,0.0,40.6596528,0.0,64.42221,30.48991,0.0,16.87948,22.53571,0.0,1647.95,0.0,1057.8541268,225.09551
259,0.0,40.6619717,0.0,64.42218,30.49307,0.0,16.88182,22.53916,0.0,1647.91,0.0,1057.8545017,225.13428
260,0.0,40.6642817,0.0,64.42212,30.49612,0.0,16.88404,22.5425,0.0,1647.87,0.0,1057.8539477,225.17292
261,0.0,40.6664906,0.0,64.42204,30.49927,0.0,16.88634,22.54583,0.0,1647.84,0.0,1057.8552726,225.21064
262,0.0,40.6686894,0.0,64.42203,30.5021,0.0,16.88853,22.54906,0.0,1647.8,0.0,1057.8555484,225.24723
263,0.0,40.6707772,0.0,64.42201,30.50502,0.0,16.8907,22.55228,0.0,1647.76,0.0,1057.8557932,225.28281
264,0.0,40.6729559,0.0,64.42196,30.50793,0.0,16.89286,22.5554,0.0,1647.73,0.0,1057.8571089,225.31836
265,0.0,40.6750336,0.0,64.42189,30.51073,0.0,16.8949,22.55842,0.0,1647.69,0.0,1057.8572936,225.35379
266,0.0,40.6770002,0.0,64.4219,30.51343,0.0,16.89693,22.56143,0.0,1647.66,0.0,1057.8575582,225.3872
267,0.0,40.6790577,0.0,64.42179,30.51621,0.0,16.89895,22.56444,0.0,1647.63,0.0,1057.8566837,225.42059
268,0.0,40.6810143,0.0,64.42175,30.51888,0.0,16.90095,22.56734,0.0,1647.59,0.0,1057.8578783,225.45395
269,0.0,40.6828607,0.0,64.4217,30.52145,0.0,16.90284,22.57014,0.0,1647.56,0.0,1057.8580527,225.4862
270,0.0,40.6848062,0.0,64.42173,30.524,0.0,16.90472,22.57294,0.0,1647.53,0.0,1057.8581872,225.51743
271,0.0,40.6866326,0.0,64.42164,30.52645,0.0,16.90658,22.57574,0.0,1647.5,0.0,1057.8593016,225.54864
272,0.0,40.6884679,0.0,64.42162,30.52899,0.0,16.90843,22.57843,0.0,1647.47,0.0,1057.8592959,225.57882
273,0.0,40.6901822,0.0,64.4216,30.53142,0.0,16.91017,22.58101,0.0,1647.44,0.0,1057.8593602,225.6089
274,0.0,40.6920074,0.0,64.42155,30.53375,0.0,16.91199,22.58359,0.0,1647.41,0.0,1057.8593944,225.63805
275,0.0,40.6937126,0.0,64.42148,30.53606,0.0,16.91371,22.58617,0.0,1647.38,0.0,1057.8605086,225.66708
276,0.0,40.6953168,0.0,64.4215,30.53837,0.0,16.91531,22.58865,0.0,1647.35,0.0,1057.8604928,225.695
277,0.0,40.6970209,0.0,64.4215,30.54057,0.0,16.91701,22.59112,0.0,1647.32,0.0,1057.8604669,225.723
278,0.0,40.698615,0.0,64.42138,30.54276,0.0,16.91869,22.59349,0.0,1647.3,0.0,1057.861401,225.74998
279,0.0,40.7001981,0.0,64.42135,30.54494,0.0,16.92026,22.59586,0.0,1647.27,0.0,1057.8613151,225.77685
280,0.0,40.7017821,0.0,64.4214,30.54702,0.0,16.92182,22.59822,0.0,1647.24,0.0,1057.8613091,225.8027
281,0.0,40.7032541,0.0,64.42133,30.54919,0.0,16.92337,22.60048,0.0,1647.22,0.0,1057.8621821,225.82853
282,0.0,40.704827,0.0,64.42125,30.55116,0.0,16.92491,22.60264,0.0,1647.19,0.0,1057.863136,225.85335
283,0.0,40.7062999,0.0,64.42125,30.55321,0.0,16.92633,22.60489,0.0,1647.17,0.0,1057.8619499,225.87805
284,0.0,40.7077618,0.0,64.42124,30.55516,0.0,16.92775,22.60704,0.0,1647.14,0.0,1057.8628528,225.90274
285,0.0,40.7091146,0.0,64.42121,30.557,0.0,16.92926,22.60909,0.0,1647.12,0.0,1057.8636366,225.92651
286,0.0,40.7105664,0.0,64.42117,30.55894,0.0,16.93056,22.61114,0.0,1647.1,0.0,1057.8635104,225.95007
287,0.0,40.7119181,0.0,64.42112,30.56077,0.0,16.93195,22.61318,0.0,1647.07,0.0,1057.8643531,225.97272
288,0.0,40.7132599,0.0,64.42115,30.5626,0.0,16.93333,22.61522,0.0,1647.05,0.0,1057.8630869,225.99535
289,0.0,40.7145906,0.0,64.42106,30.56441,0.0,16.9346,22.61716,0.0,1647.03,0.0,1057.8648796,226.01686
290,0.0,40.7158322,0.0,64.42107,30.56613,0.0,16.93596,22.61909,0.0,1647.01,0.0,1057.8646732,226.03847
291,0.0,40.7170519,0.0,64.42106,30.56783,0.0,16.93722,22.62092,0.0,1646.98,0.0,1057.8644359,226.05996
292,0.0,40.7183825,0.0,64.42103,30.56953,0.0,16.93846,22.62275,0.0,1646.96,0.0,1057.8651785,226.08043
293,0.0,40.719603,0.0,64.421,30.57113,0.0,16.9397,22.62458,0.0,1646.94,0.0,1057.864922,226.1009
294,0.0,40.7207136,0.0,64.42095,30.57272,0.0,16.94093,22.62631,0.0,1646.92,0.0,1057.8656446,226.12135
295,0.0,40.7219341,0.0,64.42099,30.5744,0.0,16.94205,22.62813,0.0,1646.9,0.0,1057.8663381,226.14069
296,0.0,40.7230436,0.0,64.42092,30.57598,0.0,16.94316,22.62975,0.0,1646.88,0.0,1057.8660106,226.16002
297,0.0,40.724243,0.0,64.42093,30.57745,0.0,16.94436,22.63147,0.0,1646.86,0.0,1057.865673,226.17943
298,0.0,40.7253425,0.0,64.42084,30.57892,0.0,16.94546,22.63308,0.0,1646.85,0.0,1057.8663255,226.19774
299,0.0,40.7264419,0.0,64.42083,30.58048,0.0,16.94655,22.6347,0.0,1646.83,0.0,1057.8659489,226.21603
300,0.0,40.7274312,0.0,64.42081,30.58194,0.0,16.94763,22.63631,0.0,1646.81,0.0,1057.8665612,226.23431
301,0.0,40.7285196,0.0,64.42078,30.5833,0.0,16.94871,22.63792,0.0,1646.79,0.0,1057.8671736,226.25158
302,0.0,40.7295079,0.0,64.42084,30.58474,0.0,16.94968,22.63943,0.0,1646.77,0.0,1057.8678559,226.26874
303,0.0,40.7305862,0.0,64.42079,30.58609,0.0,16.95074,22.64093,0.0,1646.76,0.0,1057.8674282,226.28599
304,0.0,40.7315745,0.0,64.42073,30.58743,0.0,16.95169,22.64233,0.0,1646.74,0.0,1057.8679805,226.30213
305,0.0,40.7325438,0.0,64.42076,30.58876,0.0,16.95264,22.64384,0.0,1646.72,0.0,1057.8676238,226.31826
306,0.0,40.733422,0.0,64.42068,30.59009,0.0,16.95358,22.64524,0.0,1646.71,0.0,1057.868156,226.33438
307,0.0,40.7343902,0.0,64.42069,30.59132,0.0,16.95452,22.64663,0.0,1646.69,0.0,1057.8686782,226.35049
308,0.0,40.7352584,0.0,64.42069,30.59254,0.0,16.95544,22.64793,0.0,1646.68,0.0,1057.8682704,226.36559
309,0.0,40.7362155,0.0,64.42068,30.59376,0.0,16.95637,22.64932,0.0,1646.66,0.0,1057.8677625,226.38068
310,0.0,40.7370827,0.0,64.42066,30.59487,0.0,16.95729,22.65062,0.0,1646.65,0.0,1057.8683347,226.39576
311,0.0,40.7379408,0.0,64.42063,30.59608,0.0,16.9582,22.65191,0.0,1646.63,0.0,1057.8678068,226.40983
312,0.0,40.7387879,0.0,64.4206,30.59729,0.0,16.959,22.6532,0.0,1646.62,0.0,1057.8693489,226.4238
313,0.0,40.739645,0.0,64.42055,30.59849,0.0,16.9598,22.65438,0.0,1646.6,0.0,1057.868791,226.43775
314,0.0,40.740492,0.0,64.4206,30.59949,0.0,16.9607,22.65567,0.0,1646.59,0.0,1057.869323,226.4518
315,0.0,40.7412391,0.0,64.42054,30.60068,0.0,16.96148,22.65685,0.0,1646.58,0.0,1057.8688251,226.46574
316,0.0,40.7420751,0.0,64.42057,30.60167,0.0,16.96226,22.65804,0.0,1646.56,0.0,1057.8692261,226.47867
317,0.0,40.7428111,0.0,64.42049,30.60266,0.0,16.96304,22.65912,0.0,1646.55,0.0,1057.8697181,226.49159
318,0.0,40.7435481,0.0,64.4205,30.60374,0.0,16.96381,22.66029,0.0,1646.54,0.0,1057.8692001,226.5045
319,0.0,40.744285,0.0,64.42051,30.60472,0.0,16.96447,22.66137,0.0,1646.53,0.0,1057.870662,226.51631
320,0.0,40.745021,0.0,64.42051,30.6057,0.0,16.96524,22.66245,0.0,1646.51,0.0,1057.870034,226.52921
321,0.0,40.7457569,0.0,64.4205,30.60667,0.0,16.966,22.66353,0.0,1646.5,0.0,1057.8704759,226.5411
322,0.0,40.7464828,0.0,64.42048,30.60764,0.0,16.96675,22.6646,0.0,1646.49,0.0,1057.8699168,226.55298
323,0.0,40.7471087,0.0,64.42046,30.60861,0.0,16.9674,22.66557,0.0,1646.48,0.0,1057.8703487,226.56476
324,0.0,40.7478246,0.0,64.42042,30.60947,0.0,16.96804,22.66664,0.0,1646.47,0.0,1057.8707606,226.57552
325,0.0,40.7484504,0.0,64.42039,30.61043,0.0,16.96878,22.66761,0.0,1646.46,0.0,1057.8710724,226.58739
326,0.0,40.7491653,0.0,64.42044,30.61129,0.0,16.96941,22.66858,0.0,1646.44,0.0,1057.8704633,226.59814
327,0.0,40.7497811,0.0,64.42039,30.61225,0.0,16.97004,22.66955,0.0,1646.43,0.0,1057.8708551,226.60889
328,0.0,40.7503969,0.0,64.42033,30.613,0.0,16.97067,22.67041,0.0,1646.42,0.0,1057.8702469,226.61963
329,0.0,40.7510027,0.0,64.42037,30.61385,0.0,16.97129,22.67138,0.0,1646.41,0.0,1057.8716187,226.62937
330,0.0,40.7516165,0.0,64.4203,30.61469,0.0,16.97191,22.67224,0.0,1646.4,0.0,1057.8709695,226.6401
331,0.0,40.7522222,0.0,64.42032,30.61544,0.0,16.97252,22.6731,0.0,1646.39,0.0,1057.8713312,226.64982
332,0.0,40.752827,0.0,64.42034,30.61628,0.0,16.97303,22.67396,0.0,1646.38,0.0,1057.871673,226.65944
333,0.0,40.7533317,0.0,64.42035,30.61702,0.0,16.97363,22.67482,0.0,1646.37,0.0,1057.8710137,226.66915
334,0.0,40.7539365,0.0,64.42026,30.61785,0.0,16.97423,22.67568,0.0,1646.36,0.0,1057.8713355,226.67886
335,0.0,40.7544322,0.0,64.42026,30.61858,0.0,16.97473,22.67654,0.0,1646.35,0.0,1057.8716572,226.68746
336,0.0,40.7550359,0.0,64.42025,30.61921,0.0,16.97532,22.6773,0.0,1646.35,0.0,1057.8719579,226.69715
337,0.0,40.7555306,0.0,64.42024,30.62004,0.0,16.97581,22.67815,0.0,1646.34,0.0,1057.8722696,226.70574
338,0.0,40.7560242,0.0,64.42022,30.62067,0.0,16.9764,22.67891,0.0,1646.33,0.0,1057.8716702,226.71442
339,0.0,40.7566089,0.0,64.4202,30.62139,0.0,16.97688,22.67966,0.0,1646.32,0.0,1057.8719619,226.723
340,0.0,40.7571035,0.0,64.42027,30.62201,0.0,16.97736,22.68041,0.0,1646.31,0.0,1057.8722435,226.73157
341,0.0,40.7575972,0.0,64.42024,30.62273,0.0,16.97784,22.68106,0.0,1646.3,0.0,1057.8715242,226.73914
342,0.0,40.7580818,0.0,64.4202,30.62345,0.0,16.97831,22.68181,0.0,1646.29,0.0,1057.8727958,226.7477
343,0.0,40.7585654,0.0,64.42016,30.62406,0.0,16.97878,22.68256,0.0,1646.29,0.0,1057.8730464,226.75526
344,0.0,40.75895,0.0,64.42021,30.62467,0.0,16.97924,22.68321,0.0,1646.28,0.0,1057.873398,226.76281
345,0.0,40.7594336,0.0,64.42016,30.62528,0.0,16.97971,22.68386,0.0,1646.27,0.0,1057.8726486,226.77036
346,0.0,40.7599182,0.0,64.42021,30.62579,0.0,16.98017,22.6845,0.0,1646.26,0.0,1057.8728902,226.77791
347,0.0,40.7602907,0.0,64.42015,30.6264,0.0,16.98062,22.68525,0.0,1646.26,0.0,1057.8721207,226.78545
348,0.0,40.7607753,0.0,64.42018,30.627,0.0,16.98108,22.6858,0.0,1646.25,0.0,1057.8734523,226.79298
349,0.0,40.7611488,0.0,64.42011,30.6276,0.0,16.98143,22.68644,0.0,1646.24,0.0,1057.8736728,226.79941
350,0.0,40.7616224,0.0,64.42013,30.6282,0.0,16.98188,22.68708,0.0,1646.23,0.0,1057.8728944,226.80693
351,0.0,40.7619949,0.0,64.42016,30.6288,0.0,16.98232,22.68773,0.0,1646.23,0.0,1057.8731049,226.81346
352,0.0,40.7623694,0.0,64.42017,30.6292,0.0,16.98267,22.68827,0.0,1646.22,0.0,1057.8734164,226.81987
353,0.0,40.7627419,0.0,64.42009,30.62979,0.0,16.98311,22.68891,0.0,1646.21,0.0,1057.8736069,226.82739
354,0.0,40.7632054,0.0,64.4201,30.63039,0.0,16.98344,22.68945,0.0,1646.21,0.0,1057.8738074,226.8338
355,0.0,40.7635789,0.0,64.4201,30.63078,0.0,16.98388,22.68999,0.0,1646.2,0.0,1057.8730989,226.8393
356,0.0,40.7639414,0.0,64.4201,30.63137,0.0,16.98421,22.69053,0.0,1646.2,0.0,1057.8732794,226.8457
357,0.0,40.7643048,0.0,64.4201,30.63185,0.0,16.98454,22.69106,0.0,1646.19,0.0,1057.8735508,226.8521
358,0.0,40.7645783,0.0,64.42009,30.63234,0.0,16.98497,22.6916,0.0,1646.18,0.0,1057.8737213,226.85759
359,0.0,40.7649407,0.0,64.42008,30.63282,0.0,16.98529,22.69214,0.0,1646.18,0.0,1057.8738817,226.86398
360,0.0,40.7652942,0.0,64.42007,30.63321,0.0,16.98561,22.69267,0.0,1646.17,0.0,1057.8741432,226.86937
361,0.0,40.7656566,0.0,64.42005,30.63369,0.0,16.98593,22.69311,0.0,1646.17,0.0,1057.8733036,226.87475
362,0.0,40.76602,0.0,64.42003,30.63417,0.0,16.98635,22.69364,0.0,1646.16,0.0,1057.873555,226.88023
363,0.0,40.7662825,0.0,64.42001,30.63454,0.0,16.98667,22.69408,0.0,1646.16,0.0,1057.8737055,226.88661
364,0.0,40.7666349,0.0,64.42008,30.63502,0.0,16.98698,22.69461,0.0,1646.15,0.0,1057.8739459,226.89098
365,0.0,40.7668883,0.0,64.42005,30.6354,0.0,16.98729,22.69504,0.0,1646.14,0.0,1057.8750873,226.89635
366,0.0,40.7672507,0.0,64.42002,30.63577,0.0,16.9876,22.69547,0.0,1646.14,0.0,1057.8743177,226.90172
367,0.0,40.7675021,0.0,64.41998,30.63624,0.0,16.98791,22.69591,0.0,1646.13,0.0,1057.8744481,226.90708
368,0.0,40.7678554,0.0,64.42004,30.63661,0.0,16.98812,22.69634,0.0,1646.13,0.0,1057.8736694,226.91134
369,0.0,40.7681078,0.0,64.42,30.63698,0.0,16.98842,22.69677,0.0,1646.12,0.0,1057.8747898,226.9167
370,0.0,40.7683602,0.0,64.42005,30.63735,0.0,16.98872,22.6972,0.0,1646.12,0.0,1057.8740102,226.92105
371,0.0,40.7687125,0.0,64.42001,30.63782,0.0,16.98902,22.69763,0.0,1646.12,0.0,1057.8751215,226.92641
372,0.0,40.7689549,0.0,64.41996,30.63819,0.0,16.98932,22.69805,0.0,1646.11,0.0,1057.8743319,226.93076
373,0.0,40.7692072,0.0,64.42,30.63855,0.0,16.98951,22.69848,0.0,1646.11,0.0,1057.8744322,226.935
374,0.0,40.7694596,0.0,64.41994,30.63891,0.0,16.98981,22.69881,0.0,1646.1,0.0,1057.8746336,226.93934
375,0.0,40.7697019,0.0,64.41999,30.63918,0.0,16.9901,22.69924,0.0,1646.1,0.0,1057.8747339,226.94369
376,0.0,40.7699432,0.0,64.42002,30.63954,0.0,16.99029,22.69956,0.0,1646.09,0.0,1057.8749242,226.94792
377,0.0,40.7701956,0.0,64.41996,30.6399,0.0,16.99058,22.69999,0.0,1646.09,0.0,1057.8750146,226.95226
378,0.0,40.7704379,0.0,64.41999,30.64026,0.0,16.99087,22.70032,0.0,1646.08,0.0,1057.8742059,226.95659
379,0.0,40.7706802,0.0,64.41992,30.64061,0.0,16.99105,22.70074,0.0,1646.08,0.0,1057.8743762,226.95982
380,0.0,40.7709215,0.0,64.41995,30.64097,0.0,16.99134,22.70106,0.0,1646.08,0.0,1057.8744665,226.96415
381,0.0,40.7711648,0.0,64.41998,30.64123,0.0,16.99152,22.70139,0.0,1646.07,0.0,1057.8746478,226.96838
382,0.0,40.7714061,0.0,64.4199,30.64158,0.0,16.9918,22.70171,0.0,1646.07,0.0,1057.8747081,226.9717
383,0.0,40.7716474,0.0,64.41992,30.64184,0.0,16.99198,22.70204,0.0,1646.07,0.0,1057.8748884,226.97592
384,0.0,40.7718796,0.0,64.41994,30.64209,0.0,16.99216,22.70236,0.0,1646.06,0.0,1057.8750586,226.97914
385,0.0,40.7720219,0.0,64.41996,30.64234,0.0,16.99243,22.70268,0.0,1646.06,0.0,1057.8751099,226.98246
386,0.0,40.7722632,0.0,64.41997,30.64269,0.0,16.99261,22.703,0.0,1646.05,0.0,1057.8752702,226.98667
387,0.0,40.7724955,0.0,64.41988,30.64294,0.0,16.99278,22.70332,0.0,1646.05,0.0,1057.8754305,226.98988
388,0.0,40.7726367,0.0,64.41989,30.64319,0.0,16.99306,22.70365,0.0,1646.05,0.0,1057.8744907,226.99319
389,0.0,40.772868,0.0,64.4199,30.64354,0.0,16.99323,22.70387,0.0,1646.04,0.0,1057.875641,226.9964
390,0.0,40.7731102,0.0,64.41991,30.64378,0.0,16.9934,22.70419,0.0,1646.04,0.0,1057.8757822,226.99961
391,0.0,40.7732415,0.0,64.41991,30.64403,0.0,16.99367,22.70451,0.0,1646.04,0.0,1057.8748325,227.00291
392,0.0,40.7734737,0.0,64.41991,30.64428,0.0,16.99383,22.70473,0.0,1646.03,0.0,1057.8749827,227.00611
393,0.0,40.773605,0.0,64.41991,30.64452,0.0,16.994,22.70505,0.0,1646.03,0.0,1057.876123,227.00931
394,0.0,40.7738372,0.0,64.41991,30.64476,0.0,16.99416,22.70526,0.0,1646.03,0.0,1057.8751442,227.01251
395,0.0,40.7739784,0.0,64.41991,30.64501,0.0,16.99433,22.70558,0.0,1646.03,0.0,1057.8752944,227.01571
396,0.0,40.7742096,0.0,64.4199,30.64525,0.0,16.99449,22.7058,0.0,1646.02,0.0,1057.8754246,227.0179
397,0.0,40.7743409,0.0,64.4199,30.64549,0.0,16.99465,22.70612,0.0,1646.02,0.0,1057.8754549,227.0211
398,0.0,40.7744621,0.0,64.41989,30.64573,0.0,16.99491,22.70634,0.0,1646.02,0.0,1057.8755851,227.02439
399,0.0,40.7746943,0.0,64.41988,30.64597,0.0,16.99507,22.70655,0.0,1646.01,0.0,1057.8757063,227.02658
400,3974.61,40.7748255,0.0,64.41987,30.64611,0.0,16.99523,22.70687,0.0,1646.01,0.0,1057.8758365,227.02977
401,1863.8532,40.0765918892,973.3075968,59.177037,29.9663181,16.2401589495,14.6173867,23.0186577886,244.44051,1133.27,297.308991358,1049.63072821,194.38421
402,1775.8548,38.341649907,1005.3885886,59.96569,28.413323,22.159645372,14.578399,23.8908603714,510.07688,867.55,686.162748868,1006.64989871,153.8999
403,1752.43856,36.706385543,962.5330629,61.19732,26.783425,23.63003104,14.781851,24.7827269427,702.19495,683.731,1011.33946219,948.4907225,121.35159
404,1731.90775,35.433414084,913.4258105,62.25718,25.331327,24.191389462,14.952341,25.541144269,832.26003,551.446,1273.68606683,885.01898322,96.32001
405,1706.95322,34.49502351,867.1779783,63.12179,24.111809,24.48080257,15.058986,26.165162134,917.9847,455.417,1485.3545891,820.55838534,77.33089
406,1677.8705,33.813056437,824.6722056,63.82937,23.117075,24.618182827,15.10526,26.684073852,973.51286,385.279,1657.53638498,757.48705941,62.98389
407,1645.7105,33.31697673,785.6095054,64.41655,22.32014,24.64186845,15.1005,27.126701703,1008.96964,333.622,1799.21355918,697.17964435,52.1182
408,1611.37175,32.95361615,749.5404802,64.91187,21.68997,24.57571264,15.05457,27.514668969,1031.27159,295.159,1917.25205742,640.3925356,43.82726
409,1575.54826,32.68477913,716.0427304,65.336336,21.19731,24.43762847,14.97656,27.863836798,1045.02615,266.154,2016.85928816,587.48870857,37.428586
410,1538.75033,32.48418976,684.7642554,65.704991,20.81671,24.24175355,14.87435,28.18499534,1053.20143,243.98,2101.86530458,538.58056622,32.420581
411,1501.35486,32.33346837,655.4170818,66.028474,20.52666,23.99932938,14.75446,28.485472934,1057.75186,226.794,2175.1661362,493.6175574,28.440024
412,1463.63901,32.22001222,627.77598,66.314273,20.309463,23.71893638,14.62224,28.770377292,1059.89346,213.301,2238.89280554,452.45768707,25.225503
413,1425.81314,32.13486807,601.6578668,66.56793,20.15088,23.40718651,14.482007,29.043099244,1060.41672,202.588,2294.65809936,414.90415825,22.589827
414,1388.03063,32.07213212,576.9202182,66.793292,20.039474,23.06935844,14.337215,29.306086501,1059.83856,194.01,2343.694862,380.73045622,20.398227
415,1350.41659,32.027123665,553.4436503,66.993497,19.966106,22.709859375,14.190664,29.560700633,1058.47363,187.106,2386.98035643,349.701178465,18.553241
416,1313.06407,31.996852984,531.1311498,67.170875,19.923517,22.332170834,14.044538,29.808352763,1056.53507,181.542,2425.26578405,321.579678994,16.983503
417,1276.05381,31.978932359,509.8994346,67.327436,19.905953,21.939191779,13.900577,30.049417991,1054.14509,177.077,2459.15802274,296.135639509,15.636683
418,1239.44785,31.97142936,489.6798332,67.464738,19.908871,21.53364443,13.76019,30.284806241,1051.41522,173.529,2489.17244505,273.15186825,14.473218
419,1203.30157,31.973189249,470.4078949,67.584371,19.92864,21.117523619,13.624414,30.514720226,1048.37664,170.767,2515.73273459,252.421271289,13.463202
420,1167.65523,31.983044041,452.0317302,67.687457,19.9624,20.693003771,13.4941,30.739403591,1045.09019,168.686,2539.19278176,233.750130871,12.583421
421,1132.55187,32.000077571,434.5019395,67.775422,20.007837,20.261760281,13.369883,30.959300871,1041.57654,167.207,2559.84854149,216.960216851,11.815773
422,1098.02171,32.02348575,417.7738844,67.84919,20.063101,19.825571649,13.252204,31.174329898,1037.84619,166.269,2577.98526124,201.88723291,11.145734
423,1064.09183,32.052681372,401.8087763,67.909965,20.126704,19.38575335,13.141411,31.384825082,1033.92959,165.821,2593.81725789,188.380250662,10.561541
424,1030.78997,32.087173238,386.5705671,67.958698,20.19742,18.943978488,13.037683,31.590685917,1029.81704,165.822,2607.57172422,176.300297138,10.053566
425,998.134526,32.126406549,372.0240088,67.996265,20.274286,18.501448134,12.941157,31.792192004,1025.51886,166.238,2619.4277488,165.520327949,9.613778
