,cAMP_on,free_Ca2+,all_Ca2+,PKAa?,CDK5!_,CK1u~?,PP2Ap~?,PP2Aca_!,PP2C!_,PP2Ba~?,PDEp~?,DARPP_unphosph~?,D34*~?,D75*~?,D137*~?,cAMP,free_Ca,Ca*,PKA,_CDK5,CK1u,PP2AP,PP2A*Ca,_PP2C,PP2Bactive,PDEP,D,T34,T75,S137
99,0.0,9.0,241.0,0.0,66.0,12.0,0.0,0.0,40.0,8.0,0.0,1237.0,0.0,1126.0,1014.0,0.0,8.7938535,38.0573535,0.0,64.1467,21.93791,0.0,0.3936835,47.3435,19.07044,0.0,942.139,0.0,1060.5593545,1481.6982472
100,0.0,8.0,240.0,0.0,63.0,12.0,0.0,0.0,30.0,13.0,0.0,1222.0,0.0,1135.0,1021.0,0.0,8.80307,38.11037,0.0,64.1449,21.94034,0.0,0.39412,47.5248,19.14223,0.0,933.614,0.0,1060.582298,1495.372959
101,0.0,10.0,244.0,0.0,67.0,14.0,0.0,2.0,35.0,9.0,0.0,1236.0,0.0,1121.0,1028.0,0.0,8.8120869,38.1621869,0.0,64.1432,21.94134,0.0,0.3945469,47.7032,19.2126,0.0,925.135,0.0,1060.6038889,1508.977918
102,0.0,8.0,247.0,0.0,68.0,14.0,0.0,1.0,45.0,13.0,0.0,1223.0,0.0,1122.0,1043.0,0.0,8.8209252,38.2129252,0.0,64.1416,21.94083,0.0,0.3949652,47.8789,19.28176,0.0,916.702,0.0,1060.6253372,1522.5091241
103,0.0,8.0,246.0,0.0,54.0,13.0,0.0,2.0,34.0,9.0,0.0,1217.0,0.0,1129.0,1053.0,0.0,8.8295842,38.2624842,0.0,64.14,21.93895,0.0,0.3953742,48.0516,19.34962,0.0,908.316,0.0,1060.6464332,1535.9673574
104,0.0,6.0,246.0,0.0,67.0,12.0,0.0,2.0,31.0,9.0,0.0,1212.0,0.0,1124.0,1065.0,0.0,8.8380657,38.3110657,0.0,64.1385,21.93575,0.0,0.3957757,48.2216,19.41628,0.0,899.978,0.0,1060.6663167,1549.3519176
105,0.0,9.0,253.0,0.0,63.0,11.0,0.0,2.0,38.0,10.0,0.0,1196.0,0.0,1131.0,1073.0,0.0,8.8463689,38.3585689,0.0,64.1369,21.93124,0.0,0.3961689,48.3889,19.48173,0.0,891.688,0.0,1060.6849879,1562.6596049
106,0.0,8.0,260.0,0.0,57.0,11.0,0.0,2.0,39.0,13.0,0.0,1189.0,0.0,1121.0,1078.0,0.0,8.8545028,38.4051028,0.0,64.1355,21.92548,0.0,0.3965528,48.5536,19.54589,0.0,883.446,0.0,1060.7035668,1575.8916991
107,0.0,11.0,254.0,0.0,71.0,12.0,0.0,1.0,42.0,11.0,0.0,1199.0,0.0,1106.0,1088.0,0.0,8.8624703,38.4505703,0.0,64.1341,21.91848,0.0,0.3969303,48.7155,19.60894,0.0,875.253,0.0,1060.7209633,1589.0458101
108,0.0,6.0,254.0,0.0,67.0,11.0,0.0,0.0,37.0,11.0,0.0,1191.0,0.0,1107.0,1092.0,0.0,8.8702788,38.4950788,0.0,64.1327,21.91037,0.0,0.3972988,48.875,19.6709,0.0,867.11,0.0,1060.7372178,1602.122368
109,0.0,8.0,252.0,0.0,71.0,10.0,0.0,0.0,37.0,11.0,0.0,1195.0,0.0,1104.0,1098.0,0.0,8.8779201,38.5386201,0.0,64.1314,21.90108,0.0,0.3976601,49.0319,19.73157,0.0,859.017,0.0,1060.7545101,1615.1202228
110,0.0,2.0,254.0,0.0,70.0,8.0,0.0,0.0,47.0,9.0,0.0,1187.0,0.0,1100.0,1106.0,0.0,8.8854143,38.5813143,0.0,64.13,21.89066,0.0,0.3980143,49.1863,19.79124,0.0,850.974,0.0,1060.7707503,1628.0393743
111,0.0,10.0,254.0,0.0,67.0,10.0,0.0,0.0,42.0,11.0,0.0,1191.0,0.0,1088.0,1116.0,0.0,8.8927615,38.6230615,0.0,64.1288,21.87932,0.0,0.3983615,49.3382,19.84982,0.0,842.981,0.0,1060.7848585,1640.8777225
112,0.0,9.0,255.0,0.0,56.0,12.0,0.0,0.0,48.0,18.0,0.0,1180.0,0.0,1112.0,1120.0,0.0,8.8999517,38.6639517,0.0,64.1276,21.86687,0.0,0.3987017,49.4877,19.90731,0.0,835.039,0.0,1060.7999247,1653.6335674
113,0.0,3.0,251.0,0.0,62.0,8.0,0.0,0.0,40.0,9.0,0.0,1186.0,0.0,1113.0,1124.0,0.0,8.9070049,38.7040049,0.0,64.1264,21.85348,0.0,0.3990349,49.6349,19.96371,0.0,827.149,0.0,1060.8142089,1666.311909
114,0.0,8.0,254.0,0.0,54.0,6.0,0.0,0.0,44.0,13.0,0.0,1174.0,0.0,1118.0,1127.0,0.0,8.9139103,38.7431103,0.0,64.1252,21.83914,0.0,0.3993603,49.7798,20.01912,0.0,819.31,0.0,1060.8274713,1678.9085473
115,0.0,11.0,247.0,0.0,64.0,5.0,0.0,0.0,33.0,11.0,0.0,1182.0,0.0,1099.0,1128.0,0.0,8.9206808,38.7814808,0.0,64.1241,21.82389,0.0,0.3996808,49.9223,20.07355,0.0,811.524,0.0,1060.8416618,1691.4235821
116,0.0,8.0,257.0,0.0,67.0,12.0,0.0,1.0,44.0,15.0,0.0,1193.0,0.0,1092.0,1130.0,0.0,8.9273034,38.8191034,0.0,64.123,21.80785,0.0,0.3999934,50.0626,20.12699,0.0,803.789,0.0,1060.8540704,1703.8551135
117,0.0,5.0,258.0,0.0,68.0,14.0,0.0,1.0,45.0,13.0,0.0,1197.0,0.0,1084.0,1138.0,0.0,8.9338103,38.8558103,0.0,64.1219,21.79094,0.0,0.4003003,50.2007,20.17945,0.0,796.106,0.0,1060.8665273,1716.1941415
118,0.0,7.0,258.0,0.0,71.0,14.0,0.0,1.0,43.0,9.0,0.0,1191.0,0.0,1084.0,1149.0,0.0,8.9401815,38.8918815,0.0,64.121,21.77319,0.0,0.4006015,50.3366,20.23093,0.0,788.476,0.0,1060.8791325,1728.460766
119,0.0,12.0,265.0,0.0,69.0,12.0,0.0,1.0,44.0,14.0,0.0,1185.0,0.0,1071.0,1163.0,0.0,8.9464159,38.9271159,0.0,64.12,21.75471,0.0,0.4008959,50.4704,20.28143,0.0,780.899,0.0,1060.8909859,1740.643887
120,0.0,9.0,259.0,0.0,64.0,11.0,0.0,0.0,42.0,13.0,0.0,1175.0,0.0,1075.0,1174.0,0.0,8.9525347,38.9616347,0.0,64.1191,21.73544,0.0,0.4011847,50.6021,20.33115,0.0,773.375,0.0,1060.9009177,1752.7336045
121,0.0,11.0,259.0,0.0,64.0,13.0,0.0,0.0,39.0,13.0,0.0,1152.0,0.0,1090.0,1182.0,0.0,8.9585378,38.9954378,0.0,64.1181,21.71558,0.0,0.4014678,50.7317,20.37989,0.0,765.904,0.0,1060.9121178,1764.7508184
122,0.0,10.0,262.0,0.0,59.0,16.0,0.0,0.0,42.0,17.0,0.0,1138.0,0.0,1106.0,1195.0,0.0,8.9644154,39.0286154,0.0,64.1172,21.69496,0.0,0.4017454,50.8593,20.42775,0.0,758.486,0.0,1060.9224064,1776.6746288
123,0.0,16.0,272.0,0.0,68.0,18.0,0.0,0.0,45.0,15.0,0.0,1143.0,0.0,1105.0,1205.0,0.0,8.9701774,39.0609774,0.0,64.1163,21.67371,0.0,0.4020174,50.9849,20.47473,0.0,751.121,0.0,1060.9320034,1788.5152357
124,0.0,6.0,272.0,0.0,73.0,19.0,0.0,0.0,46.0,14.0,0.0,1134.0,0.0,1107.0,1218.0,0.0,8.9758239,39.0928239,0.0,64.1155,21.65184,0.0,0.4022839,51.1086,20.52085,0.0,743.81,0.0,1060.9429989,1800.273539
125,0.0,6.0,266.0,0.0,58.0,23.0,0.0,0.0,44.0,15.0,0.0,1122.0,0.0,1095.0,1232.0,0.0,8.981355,39.123855,0.0,64.1147,21.62935,0.0,0.402545,51.2303,20.56608,0.0,736.552,0.0,1060.952093,1811.9474387
126,0.0,13.0,263.0,0.0,61.0,18.0,0.0,0.0,43.0,16.0,0.0,1112.0,0.0,1105.0,1242.0,0.0,8.9867814,39.1543814,0.0,64.1138,21.60628,0.0,0.4028014,51.3501,20.61065,0.0,729.348,0.0,1060.9615154,1823.5380347
127,0.0,7.0,261.0,0.0,68.0,14.0,0.0,0.0,45.0,14.0,0.0,1105.0,0.0,1100.0,1251.0,0.0,8.9921026,39.1842026,0.0,64.1131,21.58265,0.0,0.4030526,51.4681,20.65434,0.0,722.197,0.0,1060.9702666,1835.0355272
128,0.0,9.0,259.0,0.0,62.0,15.0,0.0,0.0,48.0,9.0,0.0,1114.0,0.0,1087.0,1264.0,0.0,8.9973184,39.2135184,0.0,64.1124,21.55856,0.0,0.4032984,51.5844,20.69717,0.0,715.1,0.0,1060.9794464,1846.4499161
129,0.0,9.0,257.0,0.0,59.0,14.0,0.0,0.0,49.0,9.0,0.0,1092.0,0.0,1094.0,1278.0,0.0,9.0024297,39.2421297,0.0,64.1116,21.53393,0.0,0.4035397,51.6987,20.73932,0.0,708.057,0.0,1060.9867647,1857.7798013
130,0.0,9.0,255.0,0.0,54.0,14.0,0.0,0.0,53.0,13.0,0.0,1086.0,0.0,1095.0,1288.0,0.0,9.0074458,39.2701458,0.0,64.1109,21.50879,0.0,0.4037758,51.8114,20.78071,0.0,701.067,0.0,1060.9956318,1869.0277829
131,0.0,4.0,244.0,0.0,65.0,13.0,0.0,0.0,41.0,9.0,0.0,1078.0,0.0,1096.0,1300.0,0.0,9.0123574,39.2976574,0.0,64.1102,21.48323,0.0,0.4040074,51.9222,20.82133,0.0,694.131,0.0,1061.0037374,1880.1814608
132,0.0,13.0,245.0,0.0,69.0,11.0,0.0,0.0,46.0,13.0,0.0,1083.0,0.0,1093.0,1304.0,0.0,9.0171749,39.3246749,0.0,64.1096,21.45729,0.0,0.4042349,52.0314,20.86118,0.0,687.249,0.0,1061.0103019,1891.2512351
133,0.0,8.0,243.0,0.0,67.0,9.0,0.0,1.0,41.0,8.0,0.0,1072.0,0.0,1118.0,1315.0,0.0,9.021898,39.350998,0.0,64.1089,21.43086,0.0,0.404458,52.139,20.90037,0.0,680.421,0.0,1061.017435,1902.2390057
134,0.0,10.0,241.0,0.0,71.0,9.0,0.0,1.0,48.0,14.0,0.0,1063.0,0.0,1116.0,1323.0,0.0,9.026536,39.376936,0.0,64.1083,21.40409,0.0,0.404676,52.2448,20.93879,0.0,673.646,0.0,1061.024837,1913.1425727
135,0.0,5.0,240.0,0.0,75.0,8.0,0.0,1.0,46.0,10.0,0.0,1063.0,0.0,1111.0,1331.0,0.0,9.0310808,39.4022808,0.0,64.1077,21.37695,0.0,0.4048908,52.3491,20.97655,0.0,666.924,0.0,1061.0315978,1923.9531361
136,0.0,2.0,238.0,0.0,65.0,9.0,0.0,0.0,49.0,7.0,0.0,1059.0,0.0,1105.0,1340.0,0.0,9.0355303,39.4270303,0.0,64.1071,21.34938,0.0,0.4051003,52.4518,21.01365,0.0,660.257,0.0,1061.0379373,1934.6907957
137,0.0,5.0,237.0,0.0,68.0,8.0,0.0,0.0,46.0,13.0,0.0,1050.0,0.0,1111.0,1343.0,0.0,9.0398968,39.4513968,0.0,64.1066,21.32158,0.0,0.4053068,52.5529,21.05008,0.0,653.642,0.0,1061.0446558,1945.3354518
138,0.0,14.0,234.0,0.0,59.0,8.0,0.0,0.0,47.0,11.0,0.0,1052.0,0.0,1104.0,1348.0,0.0,9.0441781,39.4752781,0.0,64.106,21.29337,0.0,0.4055081,52.6525,21.08585,0.0,647.081,0.0,1061.0509531,1955.8962042
139,0.0,4.0,232.0,0.0,55.0,9.0,0.0,0.0,43.0,12.0,0.0,1046.0,0.0,1126.0,1352.0,0.0,9.0483863,39.4985863,0.0,64.1055,21.26496,0.0,0.4057063,52.7505,21.12107,0.0,640.573,0.0,1061.0557293,1966.3640529
140,0.0,11.0,232.0,0.0,52.0,10.0,0.0,1.0,46.0,6.0,0.0,1060.0,0.0,1107.0,1357.0,0.0,9.0525005,39.5215005,0.0,64.105,21.23625,0.0,0.4059005,52.8472,21.15552,0.0,634.119,0.0,1061.0620045,1976.759198
141,0.0,6.0,235.0,0.0,67.0,12.0,0.0,1.0,37.0,8.0,0.0,1040.0,0.0,1101.0,1365.0,0.0,9.0565415,39.5439415,0.0,64.1046,21.20728,0.0,0.4060915,52.9423,21.18942,0.0,627.717,0.0,1061.0668685,1987.0614394
142,0.0,8.0,234.0,0.0,52.0,12.0,0.0,0.0,54.0,15.0,0.0,1037.0,0.0,1101.0,1373.0,0.0,9.0605075,39.5660075,0.0,64.1041,21.17803,0.0,0.4062775,53.0361,21.22276,0.0,621.368,0.0,1061.0722215,1997.2808772
143,0.0,8.0,234.0,0.0,62.0,10.0,0.0,0.0,46.0,7.0,0.0,1036.0,0.0,1091.0,1380.0,0.0,9.0643915,39.5874915,0.0,64.1036,21.14852,0.0,0.4064615,53.1284,21.25544,0.0,615.072,0.0,1061.0780735,2007.4185114
144,0.0,11.0,234.0,0.0,74.0,12.0,0.0,1.0,52.0,5.0,0.0,1021.0,0.0,1089.0,1391.0,0.0,9.0682006,39.6087006,0.0,64.1032,21.11885,0.0,0.4066406,53.2193,21.28756,0.0,608.829,0.0,1061.0825146,2017.462342
145,0.0,6.0,233.0,0.0,62.0,13.0,0.0,1.0,50.0,10.0,0.0,1016.0,0.0,1095.0,1405.0,0.0,9.0719366,39.6293366,0.0,64.1028,21.08895,0.0,0.4068166,53.3088,21.31903,0.0,602.638,0.0,1061.0884546,2027.434469
146,0.0,7.0,239.0,0.0,61.0,15.0,0.0,2.0,51.0,11.0,0.0,1032.0,0.0,1058.0,1413.0,0.0,9.0755997,39.6496997,0.0,64.1024,21.05892,0.0,0.4069897,53.3971,21.35005,0.0,596.499,0.0,1061.0931037,2037.3140923
147,0.0,7.0,238.0,0.0,57.0,15.0,0.0,1.0,48.0,7.0,0.0,1031.0,0.0,1058.0,1430.0,0.0,9.0791989,39.6695989,0.0,64.102,21.02866,0.0,0.4071589,53.484,21.38051,0.0,590.413,0.0,1061.0972519,2047.1109121
148,0.0,12.0,240.0,0.0,62.0,14.0,0.0,0.0,40.0,5.0,0.0,1025.0,0.0,1069.0,1438.0,0.0,9.0827251,39.6891251,0.0,64.1016,20.99817,0.0,0.4073251,53.5697,21.41032,0.0,584.378,0.0,1061.1010891,2056.8262283
149,0.0,9.0,239.0,0.0,67.0,11.0,0.0,0.0,47.0,11.0,0.0,1022.0,0.0,1066.0,1443.0,0.0,9.0861885,39.7081885,0.0,64.1012,20.96759,0.0,0.4074885,53.6541,21.43968,0.0,578.395,0.0,1061.1055455,2066.4589409
150,0.0,9.0,245.0,0.0,55.0,13.0,0.0,0.0,45.0,8.0,0.0,1022.0,0.0,1073.0,1454.0,0.0,9.0895779,39.7269779,0.0,64.1008,20.93691,0.0,0.4076479,53.7372,21.46848,0.0,572.463,0.0,1061.1086009,2076.0099499
151,0.0,5.0,247.0,0.0,62.0,18.0,0.0,0.0,57.0,10.0,0.0,1000.0,0.0,1074.0,1465.0,0.0,9.0929055,39.7453055,0.0,64.1005,20.90613,0.0,0.4078055,53.8191,21.49684,0.0,566.583,0.0,1061.1132655,2085.4795554
152,0.0,5.0,243.0,0.0,67.0,21.0,0.0,0.0,41.0,10.0,0.0,985.0,0.0,1085.0,1476.0,0.0,9.0961692,39.7633692,0.0,64.1002,20.87517,0.0,0.4079592,53.8997,21.52464,0.0,560.754,0.0,1061.1165292,2094.8675573
153,0.0,8.0,244.0,0.0,66.0,20.0,0.0,0.0,50.0,9.0,0.0,970.0,0.0,1089.0,1492.0,0.0,9.0993702,39.7809702,0.0,64.0999,20.84412,0.0,0.4081102,53.9793,21.55199,0.0,554.976,0.0,1061.1195022,2104.1731557
154,0.0,6.0,246.0,0.0,68.0,18.0,0.0,0.0,46.0,11.0,0.0,962.0,0.0,1080.0,1509.0,0.0,9.1025183,39.7983183,0.0,64.0996,20.81301,0.0,0.4082583,54.0576,21.5788,0.0,549.249,0.0,1061.1231943,2113.3983506
155,0.0,10.0,242.0,0.0,61.0,21.0,0.0,0.0,50.0,10.0,0.0,947.0,0.0,1080.0,1520.0,0.0,9.1055926,39.8152926,0.0,64.0993,20.78183,0.0,0.4084026,54.1347,21.60515,0.0,543.572,0.0,1061.1264756,2122.541942
156,0.0,11.0,243.0,0.0,74.0,18.0,0.0,0.0,46.0,11.0,0.0,938.0,0.0,1069.0,1535.0,0.0,9.1086151,39.8319151,0.0,64.099,20.75058,0.0,0.4085451,54.2109,21.63106,0.0,537.946,0.0,1061.1305661,2131.6054299
157,0.0,4.0,243.0,0.0,72.0,18.0,0.0,1.0,44.0,10.0,0.0,936.0,0.0,1072.0,1547.0,0.0,9.111585,39.848285,0.0,64.0987,20.71919,0.0,0.408685,54.2858,21.65652,0.0,532.369,0.0,1061.132166,2140.5862144
158,0.0,7.0,242.0,0.0,84.0,19.0,0.0,1.0,55.0,8.0,0.0,915.0,0.0,1093.0,1559.0,0.0,9.114492,39.864292,0.0,64.0985,20.68784,0.0,0.408822,54.3597,21.68154,0.0,526.842,0.0,1061.135575,2149.4879954
159,0.0,7.0,240.0,0.0,63.0,15.0,0.0,1.0,48.0,10.0,0.0,894.0,0.0,1113.0,1571.0,0.0,9.1173463,39.8799463,0.0,64.0982,20.65646,0.0,0.4089563,54.4324,21.70601,0.0,521.365,0.0,1061.1385933,2158.3081729
160,0.0,10.0,248.0,0.0,64.0,14.0,0.0,2.0,56.0,6.0,0.0,892.0,0.0,1109.0,1581.0,0.0,9.1201488,39.8953488,0.0,64.0979,20.62502,0.0,0.4090888,54.5042,21.73013,0.0,515.937,0.0,1061.1415008,2167.048347
161,0.0,7.0,250.0,0.0,55.0,14.0,0.0,3.0,45.0,7.0,0.0,885.0,0.0,1107.0,1587.0,0.0,9.1228977,39.9103977,0.0,64.0977,20.59357,0.0,0.4092177,54.5749,21.75381,0.0,510.558,0.0,1061.1440277,2175.7181177
162,0.0,8.0,253.0,0.0,57.0,11.0,0.0,3.0,45.0,8.0,0.0,872.0,0.0,1136.0,1593.0,0.0,9.1255949,39.9251949,0.0,64.0975,20.56207,0.0,0.4093449,54.6446,21.77714,0.0,505.228,0.0,1061.1462439,2184.307685
163,0.0,8.0,253.0,0.0,66.0,10.0,0.0,3.0,47.0,12.0,0.0,862.0,0.0,1153.0,1599.0,0.0,9.1282395,39.9397395,0.0,64.0973,20.53056,0.0,0.4094695,54.7133,21.79993,0.0,499.947,0.0,1061.1483795,2192.807249
164,0.0,7.0,254.0,0.0,63.0,15.0,0.0,3.0,47.0,12.0,0.0,850.0,0.0,1152.0,1605.0,0.0,9.1308323,39.9539323,0.0,64.0971,20.49912,0.0,0.4095923,54.7809,21.82238,0.0,494.714,0.0,1061.1501043,2201.2463096
165,0.0,9.0,259.0,0.0,65.0,12.0,0.0,0.0,49.0,15.0,0.0,852.0,0.0,1149.0,1615.0,0.0,9.1333815,39.9678815,0.0,64.0969,20.46767,0.0,0.4097115,54.8477,21.84449,0.0,489.529,0.0,1061.1536185,2209.5974668
166,0.0,7.0,257.0,0.0,63.0,16.0,0.0,0.0,48.0,9.0,0.0,849.0,0.0,1132.0,1625.0,0.0,9.13588,39.98158,0.0,64.0967,20.4362,0.0,0.40983,54.9134,21.86615,0.0,484.391,0.0,1061.153842,2217.8773207
167,0.0,13.0,259.0,0.0,67.0,17.0,0.0,0.0,50.0,9.0,0.0,856.0,0.0,1126.0,1638.0,0.0,9.138335,39.994935,0.0,64.0965,20.40482,0.0,0.409945,54.9783,21.88747,0.0,479.301,0.0,1061.156955,2226.0693713
168,0.0,9.0,261.0,0.0,57.0,14.0,0.0,0.0,52.0,12.0,0.0,841.0,0.0,1124.0,1651.0,0.0,9.1407383,40.0081383,0.0,64.0964,20.37343,0.0,0.4100583,55.0421,21.90836,0.0,474.258,0.0,1061.1576673,2234.2011186
169,0.0,7.0,255.0,0.0,61.0,15.0,0.0,0.0,53.0,10.0,0.0,835.0,0.0,1121.0,1662.0,0.0,9.1431,40.021,0.0,64.0962,20.34215,0.0,0.41017,55.1051,21.9289,0.0,469.262,0.0,1061.160279,2242.2449627
170,0.0,5.0,260.0,0.0,68.0,15.0,0.0,1.0,50.0,10.0,0.0,835.0,0.0,1123.0,1672.0,0.0,9.1454192,40.0337192,0.0,64.096,20.31085,0.0,0.4102792,55.1672,21.9491,0.0,464.313,0.0,1061.1616702,2250.2198035
171,0.0,11.0,264.0,0.0,66.0,15.0,0.0,1.0,47.0,7.0,0.0,814.0,0.0,1127.0,1677.0,0.0,9.1476857,40.0460857,0.0,64.0959,20.27968,0.0,0.4103857,55.2284,21.96896,0.0,459.41,0.0,1061.1628607,2258.1256411
172,0.0,13.0,268.0,0.0,76.0,16.0,0.0,1.0,52.0,13.0,0.0,814.0,0.0,1118.0,1690.0,0.0,9.1499207,40.0583207,0.0,64.0958,20.24849,0.0,0.4104907,55.2888,21.98838,0.0,454.553,0.0,1061.1649307,2265.9536754
173,0.0,9.0,262.0,0.0,67.0,16.0,0.0,1.0,56.0,10.0,0.0,805.0,0.0,1129.0,1701.0,0.0,9.1521041,40.0702041,0.0,64.0956,20.21742,0.0,0.4105941,55.3483,22.00757,0.0,449.742,0.0,1061.1666901,2273.7036066
174,0.0,5.0,262.0,0.0,58.0,11.0,0.0,1.0,50.0,11.0,0.0,807.0,0.0,1113.0,1710.0,0.0,9.154255,40.081955,0.0,64.0955,20.18635,0.0,0.410695,55.4069,22.02632,0.0,444.976,0.0,1061.167229,2281.3846346
175,0.0,6.0,261.0,0.0,67.0,11.0,0.0,1.0,48.0,11.0,0.0,812.0,0.0,1098.0,1715.0,0.0,9.1563643,40.0933643,0.0,64.0954,20.1554,0.0,0.4107943,55.4647,22.04483,0.0,440.256,0.0,1061.1686473,2288.9878594
176,0.0,6.0,262.0,0.0,68.0,9.0,0.0,0.0,50.0,12.0,0.0,802.0,0.0,1108.0,1720.0,0.0,9.1584322,40.1046322,0.0,64.0953,20.12456,0.0,0.4108922,55.5218,22.063,0.0,435.58,0.0,1061.1699552,2296.5243812
177,0.0,11.0,269.0,0.0,51.0,12.0,0.0,0.0,49.0,8.0,0.0,802.0,0.0,1080.0,1731.0,0.0,9.1604575,40.1157575,0.0,64.0951,20.09373,0.0,0.4109875,55.578,22.08084,0.0,430.949,0.0,1061.1710225,2303.9828998
178,0.0,9.0,273.0,0.0,63.0,7.0,0.0,0.0,56.0,15.0,0.0,797.0,0.0,1078.0,1735.0,0.0,9.1624513,40.1265513,0.0,64.095,20.06303,0.0,0.4110813,55.6334,22.09834,0.0,426.362,0.0,1061.1728693,2311.3746153
179,0.0,11.0,273.0,0.0,67.0,10.0,0.0,0.0,53.0,13.0,0.0,788.0,0.0,1088.0,1738.0,0.0,9.1644137,40.1372137,0.0,64.095,20.03245,0.0,0.4111737,55.688,22.11561,0.0,421.819,0.0,1061.1735957,2318.6986278
180,0.0,12.0,268.0,0.0,60.0,10.0,0.0,0.0,56.0,13.0,0.0,786.0,0.0,1081.0,1745.0,0.0,9.1663235,40.1476235,0.0,64.0948,20.00198,0.0,0.4112635,55.742,22.13254,0.0,417.32,0.0,1061.1741815,2325.9459372
181,0.0,10.0,270.0,0.0,63.0,11.0,0.0,0.0,51.0,5.0,0.0,775.0,0.0,1075.0,1753.0,0.0,9.1682129,40.1578129,0.0,64.0948,19.97163,0.0,0.4113529,55.795,22.14913,0.0,412.865,0.0,1061.1755369,2333.1264436
182,0.0,6.0,268.0,0.0,65.0,9.0,0.0,0.0,50.0,11.0,0.0,781.0,0.0,1065.0,1762.0,0.0,9.1700597,40.1678597,0.0,64.0947,19.94131,0.0,0.4114397,55.8475,22.1655,0.0,408.452,0.0,1061.1758517,2340.2403469
183,0.0,7.0,269.0,0.0,62.0,10.0,0.0,0.0,54.0,11.0,0.0,770.0,0.0,1077.0,1768.0,0.0,9.1718752,40.1777752,0.0,64.0946,19.91121,0.0,0.4115252,55.8991,22.18153,0.0,404.082,0.0,1061.1769262,2347.2885473
184,0.0,12.0,268.0,0.0,62.0,14.0,0.0,0.0,51.0,12.0,0.0,763.0,0.0,1092.0,1772.0,0.0,9.1736592,40.1874592,0.0,64.0946,19.88114,0.0,0.4116092,55.95,22.19732,0.0,399.755,0.0,1061.1778602,2354.2600448
185,0.0,10.0,269.0,0.0,60.0,12.0,0.0,1.0,51.0,11.0,0.0,759.0,0.0,1095.0,1779.0,0.0,9.1754007,40.1969007,0.0,64.0945,19.85119,0.0,0.4116907,56.0003,22.21288,0.0,395.469,0.0,1061.1778537,2361.1651392
186,0.0,10.0,268.0,0.0,53.0,15.0,0.0,0.0,57.0,13.0,0.0,757.0,0.0,1080.0,1788.0,0.0,9.1771219,40.2062219,0.0,64.0944,19.82137,0.0,0.4117719,56.0499,22.22811,0.0,391.226,0.0,1061.1784869,2368.0054308
187,0.0,11.0,271.0,0.0,62.0,15.0,0.0,2.0,56.0,13.0,0.0,768.0,0.0,1071.0,1794.0,0.0,9.1788016,40.2153016,0.0,64.0944,19.79178,0.0,0.4118516,56.0988,22.24301,0.0,387.024,0.0,1061.1791796,2374.7793195
188,0.0,13.0,266.0,0.0,68.0,16.0,0.0,1.0,52.0,15.0,0.0,781.0,0.0,1052.0,1800.0,0.0,9.1804589,40.2242589,0.0,64.0943,19.76222,0.0,0.4119289,56.147,22.25778,0.0,382.863,0.0,1061.1796219,2381.4886053
189,0.0,8.0,267.0,0.0,74.0,16.0,0.0,1.0,54.0,10.0,0.0,765.0,0.0,1052.0,1813.0,0.0,9.1820757,40.2330757,0.0,64.0942,19.73279,0.0,0.4120057,56.1945,22.27222,0.0,378.744,0.0,1061.1800037,2388.1222882
190,0.0,9.0,272.0,0.0,71.0,14.0,0.0,1.0,56.0,14.0,0.0,750.0,0.0,1059.0,1825.0,0.0,9.1836702,40.2416702,0.0,64.0943,19.70358,0.0,0.4120802,56.2414,22.28642,0.0,374.665,0.0,1061.1811252,2394.7015683
191,0.0,7.0,270.0,0.0,72.0,15.0,0.0,1.0,48.0,9.0,0.0,759.0,0.0,1048.0,1835.0,0.0,9.1852343,40.2501343,0.0,64.0942,19.6745,0.0,0.4121543,56.2876,22.30039,0.0,370.626,0.0,1061.1812763,2401.2153456
192,0.0,8.0,263.0,0.0,69.0,12.0,0.0,1.0,49.0,13.0,0.0,750.0,0.0,1040.0,1841.0,0.0,9.186766,40.258366,0.0,64.0941,19.64544,0.0,0.412226,56.3332,22.31414,0.0,366.627,0.0,1061.181257,2407.6546201
193,0.0,7.0,271.0,0.0,65.0,13.0,0.0,0.0,48.0,15.0,0.0,735.0,0.0,1052.0,1853.0,0.0,9.1882773,40.2665773,0.0,64.0942,19.61662,0.0,0.4122973,56.3782,22.32765,0.0,362.668,0.0,1061.1812873,2414.0396918
194,0.0,12.0,274.0,0.0,71.0,15.0,0.0,0.0,46.0,15.0,0.0,737.0,0.0,1038.0,1858.0,0.0,9.1897563,40.2745563,0.0,64.0941,19.58793,0.0,0.4123663,56.4225,22.34084,0.0,358.748,0.0,1061.1810273,2420.3600608
195,0.0,15.0,269.0,0.0,81.0,16.0,0.0,0.0,51.0,8.0,0.0,729.0,0.0,1042.0,1868.0,0.0,9.191205,40.282305,0.0,64.0941,19.55947,0.0,0.412435,56.4663,22.3539,0.0,354.868,0.0,1061.181707,2426.6173271
196,0.0,12.0,271.0,0.0,60.0,15.0,0.0,1.0,47.0,13.0,0.0,725.0,0.0,1056.0,1876.0,0.0,9.1926321,40.2900321,0.0,64.0941,19.53102,0.0,0.4125021,56.5095,22.36672,0.0,351.026,0.0,1061.1823861,2432.8100906
