# time 'Ca' 'D34:75:137_PP2ACa' 'D34:75:137_PP2APCa' 'D34:75_PP2ACa' 'D34:75_PP2APCa' 'D75:137_PP2ACa' 'D75:137_PP2APCa' 'D75_PP2ACa' 'D75_PP2APCa' 'PP2ACa' 'PP2ACa_PKA' 'PP2APCa' 'PP2BinactiveCa2_1' 'PP2BinactiveCa2_2' 'PP2BinactiveCa2_3' 'PP2BinactiveCa2_4' 'PP2BinactiveCa2_5' 'PP2BinactiveCa2_6' 'all_Ca2+' 'PP2Ba_missingCa2+_1' 'D_PP2Ba__missingCa2+_2' 'D_PP2Ba__missingCa2+_3' 'D_CDK5_PP2Ba__missingCa2+_4' 'CK1_PP2Ba__missingCa2+_5' 'D_PP2Ba_missingCa2+_6'
 3.375000E+02 9 0 0 0 0 0 0 0 0 1 2 0 28 18 16 14 17 20 312 12 0 0 0 1 6
 3.380000E+02 11 0 0 0 0 0 0 0 0 1 2 0 19 14 19 13 17 19 310 12 0 0 0 3 9
 3.385000E+02 10 0 0 0 0 0 0 0 0 2 3 0 25 14 15 18 17 16 314 12 0 0 0 3 8
 3.390000E+02 8 0 0 0 0 0 0 1 0 2 3 0 20 19 14 16 20 20 317 10 0 0 1 0 11
 3.395000E+02 12 0 0 1 0 0 0 0 0 2 2 0 18 21 13 14 17 27 319 12 0 0 0 3 6
 3.400000E+02 13 0 0 0 0 0 0 1 0 1 2 0 21 23 12 24 19 21 319 7 0 0 0 1 8
 3.405000E+02 10 0 0 0 0 0 0 0 0 1 3 0 22 27 16 17 15 24 317 13 0 0 0 1 2
 3.410000E+02 8 0 0 0 0 0 0 0 0 0 0 0 17 23 13 21 20 11 318 19 0 0 0 4 2
 3.415000E+02 10 0 0 0 0 0 0 0 0 0 1 0 17 21 11 17 14 19 320 14 0 0 0 0 14
 3.420000E+02 9 0 0 0 0 0 0 0 0 0 2 0 12 21 16 15 18 20 317 12 0 0 0 0 14
 3.425000E+02 5 0 0 0 0 0 0 0 0 0 3 0 14 16 12 16 23 18 315 12 1 0 1 3 11
 3.430000E+02 6 0 0 0 0 0 0 0 0 0 1 0 18 18 18 12 20 18 318 12 1 0 1 2 10
 3.435000E+02 4 0 0 0 0 0 0 0 0 0 1 0 17 15 16 15 26 14 318 14 1 0 0 2 10
 3.440000E+02 13 0 0 0 0 0 0 0 0 0 1 0 20 14 16 12 20 13 315 13 1 0 0 0 14
 3.445000E+02 8 0 0 0 0 0 0 0 0 0 4 0 21 22 15 14 18 14 316 12 0 0 0 3 10
 3.450000E+02 8 0 0 0 0 0 0 0 0 0 1 0 22 18 13 15 15 13 316 19 0 0 1 1 8
 3.455000E+02 9 0 0 0 0 0 0 0 0 0 2 0 24 16 17 16 17 15 319 17 1 0 0 1 6
 3.460000E+02 10 0 0 0 0 0 0 0 0 0 2 0 18 25 13 15 20 20 321 11 1 0 0 1 9
 3.465000E+02 8 0 0 0 0 0 0 0 0 1 0 0 20 24 14 14 18 17 331 15 1 0 1 2 8
 3.470000E+02 8 0 0 0 0 0 0 0 0 0 0 0 14 19 15 18 27 19 328 10 1 0 1 3 9
 3.475000E+02 6 0 0 0 0 0 0 0 0 0 2 0 15 13 13 18 20 8 328 23 2 0 0 1 11
 3.480000E+02 9 0 0 0 0 0 0 0 0 0 0 0 28 15 12 24 15 14 325 11 2 1 0 2 9
 3.485000E+02 12 0 0 0 0 0 0 0 0 0 3 0 22 18 19 16 15 16 324 9 1 0 2 3 9
 3.490000E+02 9 0 0 0 0 0 0 0 0 0 1 0 19 10 25 23 17 10 321 17 1 0 0 0 8
 3.495000E+02 13 0 0 0 0 0 0 0 0 0 1 0 21 15 20 13 17 16 321 11 2 0 1 0 12
 3.500000E+02 10 0 0 0 0 0 0 0 0 0 0 0 21 13 16 21 14 12 316 15 2 0 0 0 11
 3.505000E+02 9 0 0 0 0 0 0 0 0 0 2 0 23 15 18 20 24 12 325 13 1 0 0 1 7
 3.510000E+02 6 0 0 0 0 0 0 0 0 0 7 0 25 13 21 20 19 9 320 10 1 0 0 1 13
 3.515000E+02 5 0 0 0 0 0 0 0 0 0 4 0 29 13 15 16 22 20 323 14 1 0 0 3 4
 3.520000E+02 10 0 0 0 0 0 0 0 0 0 1 0 21 12 20 13 19 22 320 12 1 0 1 1 9
 3.525000E+02 7 0 0 0 0 0 0 0 0 0 1 0 24 16 19 21 19 17 315 9 1 0 0 1 8
 3.530000E+02 15 0 0 0 0 0 0 0 0 0 1 0 16 12 19 24 19 11 313 8 1 0 1 3 11
 3.535000E+02 10 0 0 0 0 0 0 0 0 0 1 0 11 14 16 24 15 16 314 14 1 0 0 2 11
 3.540000E+02 9 0 0 0 0 0 0 0 0 0 0 0 16 17 16 22 12 17 313 15 2 0 0 2 7
 3.545000E+02 8 0 0 0 0 0 0 0 0 0 4 0 20 18 20 20 10 17 314 14 0 0 1 1 8
 3.550000E+02 5 0 0 0 0 0 0 0 0 0 1 0 21 20 20 17 16 11 307 17 0 0 1 0 5
 3.555000E+02 7 0 0 0 0 0 0 0 0 0 2 0 16 17 16 16 21 12 303 11 0 0 0 3 11
 3.560000E+02 14 0 0 0 0 0 0 0 0 0 1 0 19 16 22 16 16 13 306 10 0 0 0 1 11
 3.565000E+02 6 0 0 0 0 0 0 0 0 0 2 0 17 23 23 15 12 11 308 13 0 0 3 4 5
 3.570000E+02 10 0 0 0 0 0 0 0 0 0 2 0 13 13 26 21 11 17 312 12 0 0 0 1 12
 3.575000E+02 9 0 0 0 0 0 0 0 0 0 0 0 15 26 20 14 15 17 315 12 0 0 0 3 8
 3.580000E+02 9 0 0 0 0 0 0 0 0 0 1 0 20 28 17 18 9 15 315 11 0 0 1 0 11
 3.585000E+02 12 0 0 0 0 0 0 0 0 0 2 0 20 24 23 20 17 19 318 9 0 0 0 1 5
 3.590000E+02 8 0 0 0 0 0 0 0 0 0 1 0 17 23 24 9 17 19 322 10 0 1 0 2 11
 3.595000E+02 15 0 0 0 0 0 0 0 0 0 1 0 17 20 21 6 21 21 331 14 0 0 1 1 10
 3.600000E+02 9 0 0 0 0 0 0 0 0 0 3 0 22 20 16 17 14 19 333 18 0 0 0 3 6
 3.605000E+02 9 0 0 0 0 0 0 0 0 1 0 0 17 22 17 13 17 20 334 15 0 0 1 4 8
 3.610000E+02 7 0 0 0 0 0 0 0 0 0 3 0 21 17 18 14 15 21 327 18 0 0 0 0 8
 3.615000E+02 11 0 0 0 0 0 0 0 0 0 2 0 11 19 14 25 13 20 323 12 0 0 0 3 12
 3.620000E+02 11 0 0 0 0 0 0 0 0 0 1 0 17 18 15 20 13 22 321 17 0 0 0 2 6
 3.625000E+02 12 0 0 0 0 0 0 0 0 1 2 0 17 21 19 12 16 19 325 10 0 0 0 0 16
 3.630000E+02 16 0 0 1 0 0 0 0 0 0 1 0 13 19 24 12 20 15 323 14 0 0 1 1 9
 3.635000E+02 12 0 0 0 0 0 0 1 0 1 3 0 20 19 22 11 21 15 318 15 0 0 0 1 6
 3.640000E+02 11 0 0 0 0 0 0 1 0 2 1 0 17 19 18 15 16 18 316 11 0 0 0 3 10
 3.645000E+02 14 0 0 1 0 0 0 0 0 1 2 0 15 22 19 14 11 24 314 12 0 0 0 1 9
 3.650000E+02 4 0 0 0 0 0 0 0 0 2 1 0 24 19 19 14 12 18 314 13 0 0 1 2 8
 3.655000E+02 6 0 0 0 0 1 0 0 0 1 2 0 12 16 23 19 15 16 314 15 0 0 0 2 8
 3.660000E+02 11 0 0 0 0 0 0 1 0 1 1 0 16 22 16 19 18 19 313 11 0 0 0 1 8
 3.665000E+02 6 0 0 0 0 0 0 0 0 0 0 0 12 23 22 18 19 19 308 12 0 0 0 1 6
 3.670000E+02 17 0 0 0 0 0 0 0 0 0 1 0 11 19 18 17 23 19 307 11 0 0 1 1 5
 3.675000E+02 8 0 0 0 0 0 0 0 0 0 2 0 12 20 21 19 20 19 306 8 1 0 1 3 6
 3.680000E+02 3 0 0 0 0 0 0 0 0 0 1 0 11 18 25 16 19 21 303 13 1 0 0 0 6
 3.685000E+02 11 0 0 0 0 0 0 0 0 0 0 0 17 18 22 18 12 21 299 9 2 0 1 1 5
 3.690000E+02 13 0 0 0 0 0 0 0 0 0 1 0 17 14 20 14 12 14 303 15 1 0 0 2 9
 3.695000E+02 9 0 0 0 0 0 0 0 0 0 0 0 16 20 13 19 17 11 301 15 1 1 0 2 6
 3.700000E+02 11 0 0 0 0 0 0 0 0 0 4 0 17 17 24 21 13 15 297 9 1 0 0 1 7
 3.705000E+02 8 0 0 0 0 0 0 0 0 0 0 0 16 18 22 17 9 12 292 13 1 0 0 2 8
 3.710000E+02 9 0 0 0 0 0 0 0 0 2 0 0 19 19 20 25 8 18 293 10 1 0 0 0 4
 3.715000E+02 7 0 0 0 0 0 0 0 0 2 1 0 22 21 17 23 20 12 295 5 2 0 0 1 6
 3.720000E+02 9 0 0 0 0 0 0 0 0 1 2 0 22 15 21 16 16 14 290 8 2 0 0 1 7
 3.725000E+02 11 0 0 0 0 0 0 0 0 0 0 0 20 20 14 16 19 18 297 14 2 0 0 0 2
 3.730000E+02 4 0 0 0 0 0 0 0 0 0 2 0 22 16 8 16 22 14 300 17 1 0 0 1 6
 3.735000E+02 3 0 0 0 0 0 0 0 0 0 0 0 24 17 11 14 19 12 301 11 2 0 0 3 10
 3.740000E+02 7 0 0 0 0 0 0 0 0 0 2 0 19 23 13 10 14 16 305 18 1 0 0 2 6
 3.745000E+02 12 0 0 0 0 0 0 0 0 0 0 0 18 20 23 22 15 13 314 10 1 0 0 0 8
 3.750000E+02 9 0 0 0 0 0 0 0 0 0 0 0 17 18 18 16 19 18 317 10 1 0 0 1 12
 3.755000E+02 4 0 0 0 0 0 0 0 0 1 0 0 13 19 17 14 16 21 317 15 1 0 0 3 9
 3.760000E+02 10 0 0 0 0 0 0 0 0 0 3 0 17 19 18 18 16 22 314 11 1 0 0 1 8
 3.765000E+02 7 0 0 0 0 0 0 0 0 0 1 0 14 25 22 15 20 19 313 13 1 0 0 0 5
 3.770000E+02 3 0 0 0 0 0 0 0 0 0 3 0 18 19 22 16 22 12 313 10 2 0 0 2 9
 3.775000E+02 11 0 0 0 0 0 0 0 0 0 1 0 18 11 19 20 20 17 309 12 1 0 0 2 6
 3.780000E+02 11 0 0 0 0 0 0 0 0 0 1 0 14 13 20 19 15 15 311 14 2 0 0 2 9
 3.785000E+02 6 0 0 0 0 0 0 0 0 0 3 0 21 21 18 16 18 17 308 7 2 0 1 1 9
 3.790000E+02 9 0 0 0 0 0 0 1 0 0 3 0 15 17 17 16 17 17 304 11 2 0 0 2 9
 3.795000E+02 12 0 0 0 0 0 0 0 0 2 3 0 17 21 14 17 16 19 302 14 2 0 0 1 3
 3.800000E+02 8 0 0 0 0 0 0 0 0 1 3 0 19 15 17 16 18 22 299 10 2 0 0 1 6
 3.805000E+02 7 0 0 0 0 0 0 0 0 1 4 0 13 19 19 8 17 25 290 9 2 0 0 2 7
 3.810000E+02 9 0 0 0 0 0 0 0 0 1 1 0 17 18 16 8 14 22 288 9 1 0 0 0 11
 3.815000E+02 11 0 0 0 0 0 0 0 0 1 2 0 14 20 14 12 16 25 282 10 2 0 0 1 4
 3.820000E+02 9 0 0 0 0 0 0 0 0 0 1 0 23 12 20 15 10 17 279 12 1 0 0 0 6
 3.825000E+02 4 0 0 0 0 0 0 0 0 0 3 0 18 13 20 12 12 18 278 13 2 0 1 0 6
 3.830000E+02 4 0 0 0 0 0 0 0 0 0 4 0 23 13 17 11 12 14 280 13 2 0 0 0 9
 3.835000E+02 11 0 0 0 0 0 0 0 0 0 1 0 21 21 18 15 18 12 281 5 1 0 0 1 8
 3.840000E+02 4 0 0 0 0 0 0 0 0 0 2 0 16 24 15 13 21 12 286 9 1 0 0 0 10
 3.845000E+02 9 0 0 0 0 0 0 0 0 0 1 0 20 16 16 10 13 18 287 14 0 0 1 1 7
 3.850000E+02 8 0 0 0 0 0 0 0 0 0 1 0 24 25 19 12 19 16 286 10 0 0 0 0 2
 3.855000E+02 9 0 0 0 0 0 0 0 0 1 3 0 22 21 18 16 22 16 288 7 0 0 0 1 4
 3.860000E+02 6 0 0 0 0 0 0 0 0 1 1 0 16 15 20 12 21 9 285 15 0 0 0 2 6
 3.865000E+02 7 0 0 0 0 0 0 0 0 0 2 0 19 18 20 20 17 9 281 12 0 0 0 0 5
 3.870000E+02 3 0 0 0 0 0 0 0 0 0 0 0 17 21 21 17 20 17 281 6 0 0 0 0 7
 3.875000E+02 7 0 0 0 0 0 0 0 0 1 1 0 21 17 12 15 17 17 286 10 0 0 0 1 9
 3.880000E+02 14 0 0 0 0 0 0 0 0 1 0 0 16 18 15 14 13 26 287 7 0 0 0 2 8
 3.885000E+02 6 0 0 0 0 0 0 0 0 1 2 0 10 12 13 15 17 23 283 10 0 0 1 4 9
 3.890000E+02 7 0 0 1 0 0 0 0 0 0 0 0 15 16 18 20 15 19 290 13 0 0 0 0 6
 3.895000E+02 9 0 0 0 0 0 0 0 0 1 1 0 18 19 23 13 11 17 288 7 0 0 2 4 6
 3.900000E+02 9 0 0 0 0 0 0 0 0 1 1 0 15 20 25 14 11 11 290 8 0 0 1 3 10
 3.905000E+02 7 0 0 0 0 0 0 0 0 1 2 0 18 17 24 15 16 13 286 9 0 0 0 0 9
 3.910000E+02 9 0 0 0 0 0 0 0 0 0 0 1 14 15 18 13 21 19 282 11 0 0 0 2 5
 3.915000E+02 10 0 0 0 0 0 0 0 0 0 0 0 11 14 15 14 19 18 288 14 0 0 0 1 9
 3.920000E+02 12 0 0 0 0 0 0 0 0 0 3 0 18 16 19 18 16 17 292 11 0 0 0 1 6
 3.925000E+02 5 0 0 0 0 0 0 0 0 0 1 0 20 16 21 18 13 15 295 12 0 0 0 1 8
 3.930000E+02 6 0 0 0 0 0 0 0 0 0 1 0 12 12 17 17 17 14 292 17 0 0 1 1 8
 3.935000E+02 11 0 0 0 0 0 0 0 0 0 0 0 19 11 20 18 17 19 291 10 0 0 0 2 6
 3.940000E+02 10 0 0 0 0 0 0 0 0 0 2 0 22 14 20 19 14 18 292 8 0 0 0 0 9
 3.945000E+02 11 0 0 0 0 0 0 1 0 0 2 0 16 15 12 19 19 13 288 8 0 0 0 1 13
 3.950000E+02 3 0 0 0 0 0 0 0 0 0 2 0 20 12 17 20 20 15 287 9 0 0 1 3 6
 3.955000E+02 12 0 0 0 0 0 0 0 0 0 1 0 19 17 22 21 11 9 286 11 0 0 0 0 8
 3.960000E+02 6 0 0 0 0 0 0 0 0 0 2 0 19 19 18 17 20 9 286 13 0 0 0 1 5
 3.965000E+02 7 0 0 0 0 0 0 0 0 0 0 0 17 18 17 15 21 10 291 10 0 0 0 2 10
 3.970000E+02 6 0 0 0 0 0 0 0 0 0 3 0 17 19 20 18 24 18 294 8 0 0 0 1 5
 3.975000E+02 9 0 0 0 0 0 0 0 0 0 0 0 19 23 19 19 23 12 295 7 0 0 0 1 6
 3.980000E+02 9 0 0 0 0 0 0 0 0 1 0 0 13 16 13 18 14 11 296 17 0 0 0 3 9
 3.985000E+02 3 0 0 0 0 0 0 0 0 1 1 0 14 22 16 18 20 16 288 14 0 0 0 1 3
 3.990000E+02 12 0 0 0 0 0 0 0 0 1 4 0 20 19 16 22 18 12 283 12 0 0 0 0 2
 3.995000E+02 6 0 0 0 0 0 0 0 0 1 1 0 16 18 19 18 12 9 283 14 0 0 0 2 7
 4.000000E+02 5 0 0 0 0 0 0 0 0 1 1 0 22 18 21 13 16 10 282 11 0 0 0 1 7
 4.005000E+02 13 0 0 0 0 0 0 0 0 1 4 0 20 16 18 12 16 15 284 10 0 0 0 3 6
 4.010000E+02 9 0 0 0 0 0 0 0 0 1 1 0 23 17 18 14 15 12 276 7 0 0 0 2 8
 4.015000E+02 10 0 0 0 0 0 0 0 0 0 1 0 22 15 18 12 27 16 286 7 0 0 0 0 6
 4.020000E+02 12 0 0 0 0 0 0 0 0 1 2 0 16 21 18 10 28 11 289 7 1 0 1 4 4
 4.025000E+02 9 0 0 0 0 0 0 0 0 0 1 0 14 18 14 12 24 13 287 12 1 0 0 1 8
 4.030000E+02 8 0 0 0 0 0 0 0 0 0 0 0 12 15 16 11 11 21 284 9 1 0 0 3 13
 4.035000E+02 12 0 0 0 0 0 0 0 0 0 1 0 14 18 14 10 20 19 290 12 1 0 0 3 6
 4.040000E+02 7 0 0 0 0 0 0 0 0 0 2 0 17 16 17 16 18 17 289 9 1 0 0 0 10
 4.045000E+02 7 0 0 0 0 0 0 0 0 0 1 0 14 17 8 26 21 22 291 6 0 0 0 1 9
 4.050000E+02 11 0 0 0 0 0 0 0 0 1 2 0 11 18 16 21 22 21 290 9 1 0 0 1 4
 4.055000E+02 7 0 0 0 0 0 0 0 0 0 2 0 12 18 17 19 17 17 279 12 1 0 0 0 5
 4.060000E+02 9 0 0 0 0 0 0 0 0 0 1 0 14 13 13 11 15 18 281 12 1 0 1 2 10
 4.065000E+02 11 0 0 0 0 0 0 0 0 0 1 0 13 14 20 9 16 11 281 18 2 0 0 0 6
 4.070000E+02 7 0 0 0 0 0 0 0 0 0 3 0 20 14 17 12 19 11 281 12 1 0 0 0 9
 4.075000E+02 13 0 0 0 0 0 0 0 0 0 1 0 13 11 18 19 18 16 283 13 1 0 0 1 5
 4.080000E+02 11 0 0 0 0 0 0 0 0 0 2 0 11 15 12 12 24 14 283 15 0 0 0 2 7
 4.085000E+02 4 0 0 0 0 0 0 0 0 0 2 0 10 10 22 13 33 16 284 3 0 0 1 1 13
 4.090000E+02 12 0 0 0 0 0 0 0 0 0 3 0 11 18 18 17 22 11 286 14 0 0 0 2 4
 4.095000E+02 9 0 0 0 0 0 0 0 0 0 1 0 18 16 26 17 18 14 287 8 0 1 0 0 6
 4.100000E+02 8 0 0 0 0 0 0 0 0 0 2 0 10 21 19 21 13 17 282 6 0 0 0 5 7
 4.105000E+02 5 0 0 0 0 0 0 0 0 0 2 0 10 21 13 25 17 20 285 9 1 0 0 2 5
 4.110000E+02 5 0 0 0 0 0 0 0 0 0 1 0 16 14 17 22 19 15 283 5 1 0 0 2 10
 4.115000E+02 9 0 0 0 0 0 0 0 0 0 2 0 20 10 16 23 17 15 283 8 1 0 1 1 7
 4.120000E+02 11 0 0 0 0 0 0 0 0 0 0 0 16 20 13 17 13 16 281 12 0 0 1 1 5
 4.125000E+02 8 0 0 0 0 0 0 0 0 0 1 0 23 16 20 21 10 16 284 4 1 0 0 4 7
 4.130000E+02 21 0 0 0 0 0 0 0 0 0 0 0 22 15 20 20 13 19 283 8 1 0 1 0 1
 4.135000E+02 14 0 0 0 0 0 0 0 0 0 1 0 22 15 16 16 13 19 280 6 2 0 0 0 8
 4.140000E+02 3 0 0 0 0 0 0 0 0 0 1 0 15 18 13 17 10 18 281 12 1 0 0 2 8
 4.145000E+02 7 0 0 0 0 0 0 0 0 0 0 0 13 24 10 13 10 10 283 14 2 0 1 2 10
 4.150000E+02 12 0 0 0 0 0 0 0 0 0 1 0 17 19 9 14 14 12 286 14 1 0 0 1 9
 4.155000E+02 9 0 0 0 0 0 0 0 0 0 2 0 12 22 9 21 19 20 283 8 2 0 0 1 5
 4.160000E+02 10 0 0 0 0 0 0 0 0 0 2 0 21 13 12 20 14 16 290 9 1 0 1 3 6
 4.165000E+02 7 0 0 0 0 0 0 0 0 0 1 0 15 16 19 17 18 13 295 18 0 0 0 1 3
 4.170000E+02 10 0 0 0 0 0 0 0 0 0 2 0 17 14 21 21 19 13 300 13 0 0 0 1 6
 4.175000E+02 12 0 0 0 0 0 0 0 0 0 1 0 15 18 21 20 21 14 302 9 0 0 0 2 7
 4.180000E+02 9 0 0 0 0 0 0 0 0 0 0 0 16 17 17 25 16 12 307 11 0 0 0 2 10
 4.185000E+02 9 0 0 0 0 0 0 0 0 0 3 0 15 25 12 30 14 17 311 7 0 0 0 2 10
 4.190000E+02 9 0 0 0 0 0 0 0 0 0 0 0 12 25 16 25 17 14 303 8 0 0 0 0 11
 4.195000E+02 3 0 0 0 0 0 0 0 0 0 1 0 15 34 16 19 16 14 299 7 0 0 0 0 10
 4.200000E+02 9 0 0 0 0 0 0 0 0 0 1 0 16 18 18 25 16 15 297 8 0 0 0 3 6
 4.205000E+02 7 0 0 0 0 0 0 0 0 0 2 0 14 15 15 21 20 18 301 9 0 0 0 0 13
 4.210000E+02 6 0 0 0 0 0 0 0 0 0 2 0 14 15 18 16 18 24 304 13 0 0 2 0 7
 4.215000E+02 9 0 0 0 0 0 0 0 0 0 0 0 14 12 17 18 19 16 305 14 0 0 1 1 10
 4.220000E+02 6 0 0 0 0 0 0 0 0 0 1 0 17 21 13 14 17 9 304 15 0 0 0 0 14
 4.225000E+02 6 0 0 0 0 0 0 0 0 0 1 0 18 17 13 18 15 15 302 14 0 0 0 3 9
 4.230000E+02 7 0 0 0 0 0 0 0 0 0 2 0 16 15 15 14 10 17 297 16 0 0 0 1 11
 4.235000E+02 10 0 0 0 0 0 0 0 0 0 1 0 18 21 18 22 11 15 300 12 0 0 0 1 7
 4.240000E+02 5 0 0 0 0 0 0 0 0 0 1 0 22 16 23 10 14 15 301 17 0 0 0 2 5
 4.245000E+02 8 0 0 0 0 0 0 0 0 0 0 0 18 19 23 15 11 18 300 13 0 0 0 0 8
 4.250000E+02 7 0 0 0 0 0 0 0 0 0 1 0 15 19 18 22 25 20 301 8 0 1 0 0 5
 4.255000E+02 8 0 0 0 0 0 0 0 0 1 0 0 17 18 18 11 15 22 303 11 0 0 0 1 11
 4.260000E+02 9 0 0 0 0 0 0 0 0 0 0 0 18 22 20 17 17 17 307 13 0 0 0 1 5
 4.265000E+02 7 0 0 0 0 0 0 0 0 0 1 0 14 18 14 25 15 21 305 15 0 0 0 1 5
 4.270000E+02 14 0 0 0 0 0 0 0 0 0 2 0 14 14 20 21 11 15 304 9 0 0 0 1 15
 4.275000E+02 9 0 0 0 0 0 0 0 0 0 4 0 23 13 16 19 14 21 305 12 0 0 0 1 8
 4.280000E+02 9 0 0 0 0 0 0 0 0 0 2 0 23 16 18 29 16 17 307 9 0 0 1 0 5
 4.285000E+02 6 0 0 0 0 0 0 0 0 0 1 0 23 24 19 16 18 11 304 10 0 0 0 2 7
 4.290000E+02 8 0 0 0 0 0 0 0 0 0 1 0 15 26 18 17 15 13 308 11 0 0 0 3 9
 4.295000E+02 6 0 0 0 0 0 0 0 0 0 1 0 17 24 23 13 21 17 308 10 1 0 1 1 5
 4.300000E+02 6 0 0 0 0 0 0 0 0 0 2 0 15 25 11 13 20 13 312 17 1 0 0 1 9
 4.305000E+02 12 0 0 0 0 0 0 0 0 0 0 0 21 15 13 13 20 14 308 14 1 0 0 2 9
 4.310000E+02 10 0 0 0 0 0 0 0 0 0 0 0 23 12 16 21 17 16 308 14 1 2 0 0 5
 4.315000E+02 5 0 0 0 0 0 0 0 0 1 1 0 21 18 17 18 14 16 310 12 0 0 1 4 7
 4.320000E+02 7 0 0 0 0 0 0 1 0 0 2 0 21 21 23 17 11 12 310 11 0 0 0 3 9
 4.325000E+02 9 0 0 0 0 0 0 0 0 2 0 0 22 19 24 11 14 10 307 18 0 0 1 0 5
 4.330000E+02 10 0 0 0 0 1 0 0 0 1 0 0 23 24 16 11 18 18 308 11 1 0 2 0 5
 4.335000E+02 11 0 0 0 0 0 0 0 0 0 1 0 22 22 17 9 16 13 313 14 0 0 0 1 10
 4.340000E+02 10 0 0 0 0 0 0 0 0 0 1 0 22 16 21 16 18 16 308 9 1 1 1 1 7
 4.345000E+02 8 0 0 0 0 0 0 0 0 0 0 0 14 9 16 15 17 22 310 14 1 0 0 3 11
 4.350000E+02 10 0 0 0 0 0 0 0 0 0 3 0 17 11 14 17 23 16 310 17 0 0 0 1 8
 4.355000E+02 12 0 0 0 0 0 0 0 0 0 1 0 20 13 17 15 21 25 306 8 0 0 0 2 8
 4.360000E+02 14 0 0 0 0 0 0 0 0 0 2 0 19 18 16 19 17 20 308 10 0 0 0 4 5
 4.365000E+02 11 0 0 0 0 0 0 1 0 0 0 0 18 19 16 17 13 18 310 12 1 0 1 4 6
 4.370000E+02 8 0 0 0 0 0 0 0 0 0 0 0 10 16 17 16 21 11 306 13 1 0 1 2 12
 4.375000E+02 8 0 0 0 0 0 0 0 0 0 1 0 16 23 13 19 19 15 302 14 1 0 0 3 3
 4.380000E+02 7 0 0 0 0 0 0 0 0 0 0 0 20 28 11 16 13 15 301 13 1 0 0 1 7
 4.385000E+02 12 0 0 0 0 0 0 1 0 0 0 0 9 25 19 16 23 21 299 6 0 0 1 2 6
 4.390000E+02 14 0 0 0 0 0 0 0 0 0 3 0 12 31 14 10 16 19 298 14 0 0 0 0 6
 4.395000E+02 7 0 0 0 0 0 0 0 0 0 0 0 19 23 18 14 13 20 305 14 0 1 1 0 5
 4.400000E+02 14 0 0 0 0 0 0 0 0 0 0 0 15 15 23 20 15 26 302 10 0 0 0 0 5
 4.405000E+02 7 0 0 0 0 0 0 0 0 0 0 0 17 18 22 22 14 22 301 9 0 1 0 2 4
 4.410000E+02 8 0 0 0 0 0 0 0 0 0 2 0 19 16 22 18 11 13 302 11 0 0 1 2 10
 4.415000E+02 8 0 0 1 0 0 0 0 0 0 1 0 17 16 18 18 16 22 303 12 0 1 0 1 6
 4.420000E+02 8 0 0 0 0 0 0 0 0 0 0 0 14 20 20 21 14 15 305 14 0 0 0 1 7
 4.425000E+02 10 0 0 0 0 0 0 0 0 1 1 0 16 16 19 18 18 14 309 15 0 0 0 0 9
 4.430000E+02 9 0 0 0 0 0 0 0 0 1 2 0 17 17 12 24 18 13 300 16 0 0 0 0 6
 4.435000E+02 14 0 0 1 0 0 0 0 0 0 2 0 15 17 13 17 20 13 301 12 0 0 0 1 11
 4.440000E+02 9 0 0 0 0 0 0 0 0 1 1 0 23 15 18 12 13 21 298 11 0 0 0 1 9
 4.445000E+02 3 0 0 0 0 0 0 0 0 1 0 0 20 11 15 17 15 15 294 14 0 0 0 2 10
 4.450000E+02 11 0 0 0 0 0 0 0 0 1 0 0 21 19 18 14 17 16 290 13 0 0 0 0 4
 4.455000E+02 7 0 0 0 0 0 0 0 0 1 1 0 21 26 14 21 16 15 290 11 0 0 0 0 3
 4.460000E+02 8 0 0 0 0 0 0 1 0 0 3 0 26 16 17 18 19 14 293 12 0 0 0 1 3
 4.465000E+02 11 0 0 0 0 0 0 0 0 1 4 0 18 18 21 20 20 14 298 9 0 0 0 2 5
 4.470000E+02 6 0 0 0 0 0 0 0 0 0 1 0 22 18 18 7 21 14 294 13 0 0 0 2 7
 4.475000E+02 5 0 0 0 0 0 0 0 0 0 3 0 23 19 23 10 15 11 295 11 0 0 0 2 9
 4.480000E+02 18 0 0 0 0 0 0 0 0 0 1 0 25 11 25 12 18 15 298 9 0 0 1 0 7
 4.485000E+02 11 0 0 0 0 0 0 0 0 0 0 0 13 11 23 11 17 17 299 19 0 0 0 0 7
 4.490000E+02 11 0 0 0 0 0 0 0 0 0 2 0 16 16 19 15 19 14 305 14 0 0 0 1 9
 4.495000E+02 15 0 0 0 0 0 0 0 0 0 1 0 16 21 25 16 17 18 309 10 0 0 0 2 5
 4.500000E+02 13 0 0 0 0 0 0 0 0 0 1 0 13 14 22 17 12 11 299 14 0 0 0 1 12
 4.505000E+02 12 0 0 0 0 0 0 0 0 0 2 0 19 15 17 12 13 16 300 6 0 1 1 3 15
 4.510000E+02 9 0 0 0 0 0 0 0 0 0 2 0 12 13 20 12 19 21 299 16 0 0 0 1 7
 4.515000E+02 8 0 0 1 0 0 0 0 0 0 2 0 12 15 24 15 14 21 303 11 0 0 0 3 9
 4.520000E+02 9 0 0 1 0 0 0 0 0 0 1 0 17 9 20 19 16 26 304 9 0 0 0 2 9
