'cAMP_on' 'free_Ca2+' 'all_Ca2+' 'PKAa?' 'CDK5!_' 'CK1u~?' 'PP2Ap~?' 'PP2Aca_!' 'PP2C!_' 'PP2Ba~?' 'PDEp~?' 'DARPP_unphosph~?' 'Thr75~?' 'Thr34~?' 'Ser137~?' 'Thr75:Ser137~?' 'Thr34:Thr75~?' 'Thr34:Ser137~?' 'Thr34:Thr75:Ser137~?'
35 8 312 16 59 8 0 0 54 26 245 0 0 0 34 17 0 1897 1052
35 10 310 16 48 6 0 0 54 23 250 0 0 0 37 15 0 1905 1043
35 9 305 16 59 5 2 2 56 24 251 0 0 0 37 15 0 1920 1028
35 7 302 16 72 4 0 1 60 28 247 0 0 0 38 14 0 1916 1032
35 7 300 16 64 6 0 1 59 28 239 0 0 0 36 16 0 1912 1036
35 11 297 14 69 7 2 0 53 23 230 0 0 0 36 16 0 1916 1032
35 6 304 14 64 5 1 0 57 28 229 0 0 0 35 17 0 1931 1017
35 7 299 14 68 8 1 0 51 25 240 0 0 0 37 15 0 1918 1030
35 9 297 14 69 5 0 0 58 25 235 0 0 0 39 13 0 1927 1021
35 3 291 14 60 5 1 0 56 22 236 0 0 0 38 13 0 1923 1026
35 6 292 14 72 5 1 0 56 26 233 0 0 0 35 15 0 1914 1036
35 7 297 14 72 4 0 0 64 26 240 0 0 0 33 16 0 1918 1033
34 6 306 14 65 4 1 0 61 30 239 0 0 0 37 14 0 1907 1042
34 9 309 14 64 4 2 0 59 29 236 0 0 0 36 15 0 1887 1062
32 13 317 14 62 4 2 0 64 28 238 0 0 0 38 15 0 1888 1059
32 12 324 14 64 10 1 0 52 29 242 0 0 0 42 11 0 1883 1064
32 7 321 14 62 6 2 0 61 34 235 0 0 0 39 12 0 1876 1073
32 10 320 14 63 7 1 0 55 23 236 0 0 0 40 12 0 1875 1073
32 12 324 14 69 10 2 0 54 31 233 0 0 0 38 14 0 1845 1103
32 7 335 14 66 12 0 0 65 35 230 0 0 0 38 14 0 1853 1095
32 7 333 14 73 12 2 0 64 23 238 0 0 0 38 14 0 1859 1089
32 9 331 14 59 7 1 0 60 33 240 0 0 0 36 16 0 1853 1095
32 5 333 14 60 8 2 0 60 31 236 0 0 0 36 16 0 1862 1086
32 9 339 14 78 11 0 0 58 28 235 0 0 0 33 19 0 1873 1075
32 13 343 14 62 16 1 0 60 30 235 0 0 0 30 22 0 1884 1064
31 14 348 14 60 17 0 0 59 30 224 0 0 0 30 22 0 1913 1035
31 7 346 14 69 21 3 1 61 34 215 0 0 0 29 23 0 1931 1017
31 5 342 14 72 18 0 1 52 32 208 0 0 0 31 20 0 1910 1039
31 9 339 14 70 16 0 0 57 32 212 0 0 0 34 17 0 1920 1029
31 10 342 14 71 14 2 0 61 34 209 0 0 0 36 15 0 1918 1031
31 9 343 14 64 12 2 0 65 31 205 0 0 0 38 13 0 1920 1029
31 7 339 14 62 12 3 0 62 33 202 0 0 0 39 13 0 1901 1047
31 18 336 14 58 11 0 0 64 29 196 0 0 0 39 13 0 1907 1041
31 4 338 14 68 11 0 0 62 32 195 0 0 0 39 13 0 1911 1037
31 15 339 14 74 9 0 0 64 29 198 0 0 0 39 13 0 1914 1034
31 8 332 14 58 7 0 0 59 33 199 0 0 0 39 12 0 1917 1032
31 5 332 14 69 4 1 1 68 33 209 0 0 0 38 13 0 1895 1054
31 16 325 14 68 12 0 1 58 24 207 0 0 0 37 13 0 1920 1030
31 5 325 14 55 9 1 0 61 30 207 0 0 0 35 15 0 1906 1044
31 7 328 14 70 11 1 1 61 27 211 0 0 0 36 15 0 1937 1012
31 5 332 14 59 6 3 1 57 26 206 0 0 0 37 15 0 1928 1020
30 10 331 14 71 6 0 1 56 29 211 0 0 0 38 14 0 1931 1017
30 18 327 14 53 4 0 1 58 34 212 0 0 0 36 16 0 1938 1010
30 11 326 14 66 7 0 1 59 29 215 0 0 0 36 16 0 1924 1024
30 14 325 14 62 6 0 1 61 31 209 0 0 0 38 14 0 1915 1033
30 4 329 14 63 11 0 1 60 35 217 0 0 0 35 16 0 1930 1019
30 5 328 14 66 12 0 1 65 31 219 0 0 0 35 15 0 1922 1028
30 16 334 14 66 8 0 0 57 31 220 0 0 0 34 16 0 1919 1031
30 10 332 14 56 9 1 0 58 35 220 0 0 0 31 19 0 1922 1028
30 4 332 14 69 15 0 0 66 36 217 0 0 0 32 18 0 1901 1049
30 8 328 14 67 9 3 0 66 35 218 0 0 0 33 16 0 1899 1052
30 7 329 14 65 8 1 0 65 32 214 0 0 0 36 15 0 1892 1057
30 6 326 14 66 7 1 0 65 34 215 0 0 0 36 15 0 1904 1045
30 10 325 14 65 3 0 1 55 30 208 0 0 0 34 18 0 1910 1038
30 9 321 14 61 6 0 0 61 32 206 0 0 0 31 22 0 1920 1027
30 8 324 14 70 11 1 0 50 33 208 0 0 0 31 22 0 1920 1027
30 6 328 14 52 15 0 0 58 30 206 0 0 0 32 21 0 1911 1036
30 8 332 14 64 17 0 0 64 31 199 0 0 0 31 22 0 1945 1002
30 7 337 14 56 16 0 0 64 29 194 0 0 0 34 20 0 1955 991
30 5 331 14 61 11 1 0 61 30 198 0 0 0 32 21 0 1961 986
30 7 325 14 67 8 0 0 56 31 202 0 0 0 31 22 0 1967 980
30 4 326 14 57 9 0 0 62 33 204 0 0 0 33 20 0 1982 965
30 12 322 14 63 9 1 0 58 32 197 0 0 0 29 23 0 1985 963
30 14 328 14 62 7 0 0 56 29 202 0 0 0 31 22 0 1963 984
30 3 328 14 62 5 0 1 62 26 200 0 0 0 32 21 0 1937 1010
30 7 326 14 60 11 3 1 61 36 203 0 0 0 35 19 0 1938 1008
30 10 328 14 62 12 4 0 57 28 208 0 0 0 33 20 0 1961 986
30 11 329 14 67 13 2 0 61 30 211 0 0 0 36 17 0 1955 992
30 11 325 14 63 13 2 0 57 31 216 0 0 0 38 15 0 1961 986
30 6 328 14 57 11 0 0 56 31 214 0 0 0 38 15 0 1947 1000
30 9 329 14 54 11 0 0 68 30 214 0 0 0 35 18 0 1939 1008
30 8 330 14 64 9 0 0 62 23 214 0 0 0 33 20 0 1941 1006
30 3 328 14 70 12 0 1 56 28 208 0 0 0 34 19 0 1939 1008
30 9 325 14 70 13 1 2 68 23 210 0 0 0 35 18 0 1925 1022
30 11 324 13 67 15 1 1 58 28 212 0 0 0 37 16 0 1923 1024
29 8 328 14 65 14 1 0 61 28 216 0 0 0 35 17 0 1931 1017
29 9 327 14 61 16 1 0 59 29 219 0 0 0 35 17 0 1943 1005
29 6 326 13 63 14 0 0 59 26 218 0 0 0 34 16 0 1940 1010
29 15 331 14 63 16 2 0 63 29 224 0 0 0 32 16 0 1944 1008
29 5 333 14 68 14 0 0 56 29 225 0 0 0 33 15 0 1936 1016
29 6 330 14 68 13 1 0 67 28 224 0 0 0 35 13 0 1951 1001
29 5 327 14 61 10 2 0 59 28 233 0 0 0 34 13 0 1948 1005
29 6 324 14 66 13 0 0 61 30 232 0 0 0 33 14 0 1948 1005
29 10 330 13 69 11 2 0 59 30 232 0 0 0 31 16 0 1941 1012
29 10 328 14 64 10 1 0 57 31 231 0 0 0 32 15 0 1946 1007
29 15 329 14 57 12 2 0 63 32 229 0 0 0 34 14 0 1937 1015
28 16 326 14 57 12 0 0 62 30 230 0 0 0 37 11 0 1949 1003
28 9 326 14 63 10 0 1 69 33 228 0 0 0 36 12 0 1969 983
28 7 328 14 77 5 1 1 57 29 223 0 0 0 31 17 0 1959 993
28 8 330 14 58 8 0 0 66 30 224 0 0 0 31 17 0 1961 991
28 8 338 14 69 7 0 0 58 33 218 0 0 0 32 16 0 1958 994
28 7 342 14 76 5 2 1 64 35 217 0 0 0 31 17 0 1951 1001
28 7 347 14 65 7 0 2 62 34 216 0 0 0 33 14 0 1967 986
28 9 358 14 64 5 0 1 59 33 220 0 0 0 33 15 0 1957 995
28 11 363 14 69 9 1 0 63 36 220 0 0 0 31 17 0 1954 998
28 7 361 14 68 13 2 0 59 39 217 0 0 0 32 16 0 1950 1002
28 9 359 12 56 16 0 0 61 37 214 0 0 0 30 18 0 1947 1005
28 8 350 12 67 13 1 0 67 34 209 0 0 0 31 17 0 1951 1001
28 14 350 12 64 11 3 0 61 34 203 0 0 0 32 15 0 1966 987
28 10 342 12 68 13 1 0 64 32 206 0 0 0 30 17 0 1981 972
28 11 351 12 59 12 0 0 65 28 208 0 0 0 28 19 0 1973 980
28 9 349 12 58 9 1 0 57 29 213 0 0 0 27 20 0 1960 993
28 13 350 12 63 8 1 1 57 36 210 0 0 0 31 17 0 1975 977
28 11 350 12 61 8 1 1 59 27 210 0 0 0 32 16 0 1965 987
28 11 350 12 60 13 2 1 59 38 202 0 0 0 34 14 0 1937 1015
28 9 350 12 66 17 1 1 57 38 206 0 0 0 33 14 0 1916 1037
28 4 349 12 67 12 1 1 63 33 208 0 0 0 33 14 0 1926 1027
28 9 353 12 64 13 2 2 59 35 205 0 0 0 32 14 0 1920 1034
28 7 352 12 58 8 2 1 67 37 205 0 0 0 30 14 0 1934 1022
28 12 351 12 54 9 1 1 65 37 208 0 0 0 31 13 0 1931 1025
28 10 345 12 62 9 2 1 68 30 213 0 0 0 31 14 0 1945 1010
28 11 343 12 70 10 0 0 59 29 212 0 0 0 29 16 0 1960 995
28 14 338 12 68 11 0 0 63 35 202 0 0 0 29 16 0 1978 977
27 12 328 12 60 11 0 0 63 32 198 0 0 0 28 17 0 1982 973
27 7 329 12 63 11 1 0 60 38 198 0 0 0 28 17 0 1964 991
27 6 332 12 58 13 1 0 52 32 192 0 0 0 30 16 0 1976 978
27 13 331 12 61 11 0 0 54 33 198 0 0 0 30 16 0 1963 991
27 9 323 12 74 4 0 0 62 23 200 0 0 0 29 17 0 1955 999
27 8 322 12 63 5 0 0 60 33 196 0 0 0 30 16 0 1948 1006
27 9 315 12 63 3 1 0 59 32 193 0 0 0 29 16 0 1966 989
27 11 315 12 71 6 2 0 63 28 195 0 0 0 28 17 0 1977 978
27 10 310 12 83 9 1 0 60 32 193 0 0 0 28 17 0 1982 973
27 7 311 12 59 8 0 0 66 32 195 0 0 0 25 19 0 1970 986
27 7 313 12 66 9 0 0 54 31 190 0 0 0 27 17 0 1991 965
27 10 316 12 61 11 0 0 61 27 193 0 0 0 26 19 0 1962 993
27 6 316 12 58 13 0 0 60 28 193 0 0 0 30 16 0 1962 992
27 7 315 12 55 13 0 0 60 25 198 0 0 0 30 16 0 1937 1017
27 9 317 12 75 14 1 0 61 29 196 0 0 0 29 18 0 1940 1013
27 8 312 12 59 7 1 0 55 24 190 0 0 0 31 16 0 1936 1017
27 5 315 12 54 10 1 0 65 24 191 0 0 0 32 15 0 1950 1003
27 9 316 12 65 9 1 1 55 30 183 0 0 0 31 16 0 1936 1017
27 7 313 12 71 10 1 0 65 20 186 0 0 0 31 16 0 1939 1014
27 10 310 12 62 7 1 2 58 30 189 0 0 0 33 14 0 1930 1023
27 11 316 12 65 4 1 1 61 25 196 0 0 0 34 13 0 1940 1013
27 11 315 12 58 6 0 0 60 22 203 0 0 0 35 12 0 1950 1003
27 6 310 12 63 7 1 0 63 25 203 0 0 0 35 12 0 1953 1000
27 13 319 12 64 6 1 0 60 24 199 0 0 0 36 11 0 1979 974
27 6 322 12 65 10 0 0 52 30 197 0 0 0 36 11 0 1976 977
27 11 319 12 63 11 2 0 55 23 191 0 0 0 37 11 0 1965 987
27 5 317 12 60 9 1 0 66 23 189 0 0 0 38 11 0 1965 986
27 7 321 12 64 5 0 0 67 29 192 0 0 0 39 10 0 1947 1004
27 10 324 12 63 11 0 0 56 32 194 0 0 0 38 11 0 1959 992
27 13 323 12 58 14 0 0 56 24 194 0 0 0 36 13 0 1957 994
27 8 320 12 67 10 1 0 57 24 187 0 0 0 32 17 0 1961 990
27 7 314 12 62 15 0 1 56 30 188 0 0 0 31 18 0 1937 1014
27 4 313 12 62 10 1 1 56 22 189 0 0 0 31 18 0 1933 1018
27 6 316 12 57 7 1 2 62 24 188 0 0 0 30 20 0 1934 1016
27 9 316 12 60 6 1 1 53 30 189 0 0 0 29 20 0 1938 1013
27 5 313 12 61 8 0 2 63 28 191 0 0 0 29 20 0 1919 1032
27 13 319 12 63 12 1 0 56 31 192 0 0 0 28 20 0 1915 1037
27 9 315 12 66 13 1 0 67 33 192 0 0 0 30 18 0 1926 1026
27 9 311 12 57 12 1 0 61 29 197 0 0 0 30 18 0 1931 1021
27 9 311 12 63 11 1 0 56 24 202 0 0 0 31 17 0 1947 1005
27 12 310 11 58 9 0 0 56 26 198 0 0 0 28 19 0 1937 1016
27 9 305 12 61 12 0 0 61 30 199 0 0 0 27 19 0 1917 1037
27 5 301 12 63 15 1 0 57 28 198 0 0 0 28 18 0 1907 1047
27 13 309 12 61 12 2 0 64 28 196 0 0 0 28 18 0 1907 1047
27 7 307 12 73 9 0 0 47 26 192 0 0 0 26 20 0 1895 1059
27 8 305 12 55 10 1 1 53 29 190 0 0 0 27 19 0 1894 1060
27 10 304 12 62 9 1 0 59 29 194 0 0 0 25 20 0 1903 1052
27 8 304 11 66 8 1 0 59 29 196 0 0 0 23 22 0 1912 1043
27 8 300 12 61 6 1 0 60 23 195 0 0 0 21 24 0 1920 1035
27 7 298 12 70 5 0 1 61 32 198 0 0 0 24 21 0 1913 1042
27 10 303 12 59 5 1 1 61 30 203 0 0 0 23 22 0 1921 1034
27 9 307 12 60 7 1 0 56 29 207 0 0 0 26 20 0 1906 1048
27 7 307 12 67 9 1 0 62 28 201 0 0 0 28 19 0 1929 1024
27 9 311 12 60 11 0 0 64 30 205 0 0 0 28 19 0 1926 1027
27 17 311 12 62 8 0 0 58 24 204 0 0 0 30 18 0 1929 1023
27 9 311 12 59 9 1 0 54 31 201 0 0 0 31 17 0 1914 1038
27 5 313 12 60 7 1 0 58 28 200 0 0 0 33 15 0 1895 1057
27 10 314 12 52 5 2 0 61 30 187 0 0 0 35 13 0 1887 1065
27 5 315 12 70 6 0 0 61 31 193 0 0 0 33 14 0 1907 1046
27 9 321 12 64 10 0 0 66 28 192 0 0 0 34 14 0 1915 1037
27 6 320 12 57 9 1 0 64 34 191 0 0 0 32 16 0 1908 1044
27 8 324 12 64 6 1 0 62 32 196 0 0 0 30 18 0 1928 1024
27 10 330 12 56 8 1 0 52 35 190 0 0 0 29 19 0 1920 1032
27 8 324 12 65 5 0 0 62 31 195 0 0 0 28 19 0 1915 1038
27 9 321 12 55 6 0 0 64 26 195 0 0 0 28 20 0 1915 1037
27 9 311 12 62 11 4 0 65 30 195 0 0 0 29 19 0 1911 1041
27 8 310 12 69 9 0 0 65 24 191 0 0 0 30 17 0 1927 1026
27 14 312 12 59 6 0 0 58 24 195 0 0 0 32 16 0 1940 1012
27 8 316 12 73 4 1 0 64 20 190 0 0 0 34 14 0 1934 1018
27 13 321 12 58 3 1 0 65 26 186 0 0 0 32 16 0 1927 1025
27 12 320 12 60 5 3 0 63 27 183 0 0 0 33 16 0 1932 1019
27 8 322 12 77 6 0 0 58 29 184 0 0 0 30 19 0 1955 996
27 1 320 12 60 6 1 1 60 31 181 0 0 0 30 19 0 1940 1011
27 10 320 12 67 9 0 0 61 28 184 0 0 0 32 18 0 1935 1015
27 4 318 12 57 9 1 0 57 31 190 0 0 0 33 17 0 1947 1003
27 13 317 12 70 12 0 0 58 28 195 0 0 0 34 16 0 1949 1001
27 11 311 12 71 14 1 0 62 24 190 0 0 0 32 18 0 1944 1006
27 12 306 12 71 11 1 0 56 20 182 0 0 0 34 17 0 1951 998
27 6 308 12 56 7 0 0 57 24 182 0 0 0 34 17 0 1924 1025
27 11 309 12 68 6 2 0 52 24 185 0 0 0 32 19 0 1913 1036
27 8 302 12 71 6 0 0 59 21 185 0 0 0 30 21 0 1906 1043
27 9 303 12 66 7 0 0 64 27 187 0 0 0 32 19 0 1890 1059
27 11 310 12 58 8 0 1 61 25 190 0 0 0 31 20 0 1893 1056
27 9 312 12 64 6 0 1 62 21 185 0 0 0 31 20 0 1912 1037
27 19 305 11 67 2 0 0 62 26 185 0 0 0 32 19 0 1913 1036
27 14 306 12 69 6 2 0 57 32 181 0 0 0 35 17 0 1900 1048
27 5 305 12 67 7 1 0 66 31 177 0 0 0 29 22 0 1894 1055
27 8 304 12 71 7 1 0 58 23 184 0 0 0 32 19 0 1895 1054
27 4 304 12 70 6 1 0 56 29 184 0 0 0 34 17 0 1904 1045
27 4 306 11 54 5 1 0 65 26 188 0 0 0 37 14 0 1905 1044
27 6 316 12 56 9 0 0 55 28 185 0 0 0 37 14 0 1903 1046
27 8 312 12 57 12 0 0 59 28 189 0 0 0 40 11 0 1899 1050
27 14 309 12 64 12 1 1 57 17 194 0 0 0 39 13 0 1876 1072
27 3 306 12 61 11 1 1 64 25 187 0 0 0 40 12 0 1877 1071
27 3 309 12 63 12 0 0 63 25 186 0 0 0 40 13 0 1890 1057
27 9 309 12 69 10 1 0 56 24 178 0 0 0 40 13 0 1890 1057
27 14 314 11 58 12 2 0 66 27 175 0 0 0 39 14 0 1897 1050
27 11 318 12 63 12 2 1 57 22 176 0 0 0 37 16 0 1923 1024
27 3 324 11 65 10 1 1 55 26 182 0 0 0 34 19 0 1939 1008
27 5 323 12 59 11 0 0 65 24 183 0 0 0 37 16 0 1936 1011
27 9 331 12 48 10 2 0 61 32 185 0 0 0 36 16 0 1924 1024
27 13 335 12 68 12 2 0 57 31 183 0 0 0 34 16 0 1925 1025
27 9 332 12 66 15 3 1 54 33 184 0 0 0 34 16 0 1904 1046
27 6 328 12 61 15 2 0 60 30 179 0 0 0 31 17 0 1931 1021
27 5 335 12 66 16 1 0 61 36 174 0 0 0 31 17 0 1939 1013
27 3 331 12 63 14 3 0 51 25 180 0 0 0 30 18 0 1934 1018
27 10 329 12 64 13 0 1 65 26 182 0 0 0 29 19 0 1937 1015
27 5 331 12 59 12 2 0 55 36 183 0 0 0 32 16 0 1925 1027
27 3 329 12 57 7 0 0 58 32 184 0 0 0 31 17 0 1911 1041
27 9 341 12 67 9 0 0 58 36 182 0 0 0 32 17 0 1902 1049
27 15 341 12 59 9 1 0 60 33 177 0 0 0 34 15 0 1892 1059
27 8 340 12 55 7 1 0 57 30 181 0 0 0 33 16 0 1903 1048
27 9 337 12 46 10 1 0 58 35 182 0 0 0 31 18 0 1895 1056
27 7 335 12 71 6 0 0 53 31 190 0 0 0 31 17 0 1905 1047
27 6 338 12 63 11 2 0 60 35 188 0 0 0 34 14 0 1929 1023
27 7 337 12 64 13 1 0 57 31 190 0 0 0 31 16 0 1935 1018
27 8 338 12 67 9 1 0 61 35 189 0 0 0 29 18 0 1932 1021
27 9 336 12 56 9 2 1 59 27 191 0 0 0 28 19 0 1916 1037
27 10 333 12 56 6 1 1 54 31 193 0 0 0 28 18 0 1913 1041
26 6 328 12 66 4 2 0 61 32 190 0 0 0 29 17 0 1926 1028
26 8 330 12 73 7 0 0 59 32 193 0 0 0 29 17 0 1945 1009
26 10 328 12 72 8 0 0 64 31 202 0 0 0 29 17 0 1957 997
26 9 335 12 69 8 0 0 61 32 200 0 0 0 27 19 0 1953 1001
26 10 344 12 50 7 1 0 58 33 195 0 0 0 28 18 0 1968 986
26 12 342 12 64 9 3 0 56 34 194 0 0 0 29 18 0 1966 987
26 13 339 11 61 8 1 0 57 32 195 0 0 0 32 15 0 1961 992
26 13 343 12 80 5 1 0 62 33 204 0 0 0 32 14 0 1940 1014
26 9 339 12 66 5 1 0 59 27 197 0 0 0 31 15 0 1944 1010
26 7 339 12 64 9 1 0 54 32 189 0 0 0 31 15 0 1948 1006
26 7 339 12 69 12 1 0 63 36 194 0 0 0 32 15 0 1936 1017
26 14 342 12 57 13 3 0 58 36 190 0 0 0 32 15 0 1913 1040
25 6 344 12 68 12 3 2 63 29 190 0 0 0 33 14 0 1906 1047
25 9 347 12 62 19 1 2 69 34 186 0 0 0 35 12 0 1892 1061
25 5 347 12 55 12 2 0 64 35 174 0 0 0 33 13 0 1901 1053
25 10 346 12 57 10 1 0 64 34 171 0 0 0 34 12 0 1905 1049
25 8 352 12 67 13 2 0 62 33 170 0 0 0 32 15 0 1896 1057
25 17 351 12 62 14 0 0 58 32 173 0 0 0 32 17 0 1918 1033
25 17 347 12 65 12 1 0 63 31 177 0 0 0 33 16 0 1894 1057
25 8 344 12 61 8 1 0 55 30 180 0 0 0 32 17 0 1894 1057
25 10 345 12 65 10 0 1 65 32 188 0 0 0 32 17 0 1905 1046
25 5 347 12 57 10 0 0 60 38 190 0 0 0 33 16 0 1907 1044
25 17 350 12 61 7 1 1 62 26 194 0 0 0 33 17 0 1913 1037
25 6 346 12 61 8 0 0 65 30 192 0 0 0 32 18 0 1907 1043
25 10 346 12 51 9 1 0 54 36 194 0 0 0 31 19 0 1900 1050
25 12 346 12 68 14 0 0 65 37 194 0 0 0 34 17 0 1926 1023
25 9 347 12 56 13 3 0 66 36 198 0 0 0 37 15 0 1912 1036
25 10 344 12 64 11 2 0 61 30 196 0 0 0 37 15 0 1910 1038
25 11 351 12 70 13 0 0 59 35 189 0 0 0 41 11 0 1917 1031
25 5 345 12 70 14 1 0 63 32 195 0 0 0 43 10 0 1923 1024
25 10 342 12 64 10 0 0 65 33 200 0 0 0 41 12 0 1926 1021
25 14 346 12 61 18 0 0 62 33 198 0 0 0 39 14 0 1940 1007
25 12 352 12 59 20 0 0 57 27 199 0 0 0 38 15 0 1922 1025
25 14 348 12 63 17 1 0 58 32 200 0 0 0 39 14 0 1896 1051
25 10 344 12 54 18 2 0 57 32 195 0 0 0 41 12 0 1896 1051
25 5 349 12 75 10 1 0 63 30 201 0 0 0 42 11 0 1905 1042
25 14 342 12 65 10 2 0 56 25 203 0 0 0 42 11 0 1934 1013
25 15 345 11 70 9 1 0 59 34 205 0 0 0 40 11 0 1936 1013
25 11 337 12 71 10 0 0 61 35 204 0 0 0 39 12 0 1931 1018
25 3 335 12 70 15 1 0 60 38 201 0 0 0 35 16 0 1924 1025
25 7 339 11 69 13 4 0 57 34 198 0 0 0 32 18 0 1930 1020
25 8 346 12 71 8 2 0 59 39 196 0 0 0 32 18 0 1956 994
25 6 348 12 58 9 0 0 62 35 197 0 0 0 34 18 0 1957 991
25 8 346 12 63 7 0 0 56 35 193 0 0 0 35 17 0 1945 1003
25 7 349 11 62 6 1 0 59 37 191 0 0 0 30 21 0 1956 993
25 9 349 12 58 5 1 0 56 36 188 0 0 0 26 25 0 1968 981
25 8 350 12 71 3 0 0 56 36 195 0 0 0 25 26 0 1974 975
25 5 343 12 63 9 2 0 63 33 197 0 0 0 24 27 0 1981 968
25 6 343 11 69 12 1 1 46 31 195 0 0 0 26 25 0 1987 962
25 9 349 12 64 11 0 0 65 31 200 0 0 0 31 20 0 1994 955
25 14 346 11 62 11 0 0 59 35 203 0 0 0 30 21 0 1971 978
25 10 344 12 66 8 1 0 57 35 198 0 0 0 33 18 0 1983 966
25 10 346 12 61 12 2 0 56 34 190 0 0 0 31 19 0 1972 978
25 11 349 12 69 9 1 0 61 33 184 0 0 0 36 14 0 1959 991
25 13 348 12 61 17 4 1 63 33 180 0 0 0 37 13 0 1965 985
25 14 347 12 60 16 3 1 57 28 178 0 0 0 37 14 0 1973 976
25 11 353 12 68 12 0 0 57 30 181 0 0 0 39 14 0 1960 987
25 9 353 12 73 12 1 0 66 27 184 0 0 0 41 13 0 1960 986
25 11 355 12 66 17 0 2 59 33 179 0 0 0 40 13 0 1950 997
25 14 351 12 67 19 2 1 62 32 178 0 0 0 42 12 0 1936 1010
25 13 346 12 65 16 3 1 58 29 178 0 0 0 46 11 0 1938 1005
25 11 347 12 47 13 3 0 63 33 175 0 0 0 45 11 0 1925 1019
25 16 346 12 73 12 1 0 53 28 172 0 0 0 44 10 0 1941 1005
25 8 349 12 67 14 1 1 54 31 168 0 0 0 43 10 0 1958 989
25 4 349 12 62 12 1 1 57 33 171 0 0 0 42 11 0 1969 978
25 9 339 12 65 20 1 0 63 31 170 0 0 0 42 11 0 1988 959
25 11 337 12 66 16 2 0 61 26 169 0 0 0 40 12 0 1982 966
25 11 337 12 67 14 0 0 65 35 167 0 0 0 42 12 0 1993 953
25 5 339 12 65 12 0 0 64 34 167 0 0 0 39 15 0 1987 959
25 5 337 12 64 10 1 0 60 27 170 0 0 0 39 14 0 1974 973
24 11 335 12 65 12 1 0 56 26 171 0 0 0 38 16 0 1985 961
24 8 330 12 60 15 5 0 57 29 172 0 0 0 38 16 0 1970 976
24 9 327 12 62 12 1 0 61 23 171 0 0 0 37 17 0 1957 989
24 9 328 12 60 9 2 1 63 28 177 0 0 0 38 15 0 1957 990
24 14 328 12 71 6 0 0 56 23 169 0 0 0 39 14 0 1967 980
24 10 329 12 55 3 1 1 59 21 167 0 0 0 37 16 0 1956 991
24 6 328 12 65 8 0 0 60 27 165 0 0 0 35 18 0 1963 984
24 5 329 12 68 10 1 0 61 29 169 0 0 0 33 20 0 1956 991
24 5 325 12 63 9 2 0 69 27 170 0 0 0 36 18 0 1950 996
24 5 325 12 60 7 0 0 57 24 161 0 0 0 34 19 0 1959 988
24 9 325 12 63 10 2 0 61 21 157 0 0 0 36 18 0 1964 982
24 10 328 12 62 8 1 0 58 20 157 0 0 0 40 14 0 1958 988
24 8 330 12 68 7 2 0 61 23 160 0 0 0 41 13 0 1980 966
24 13 327 12 54 12 0 0 52 21 165 0 0 0 40 14 0 1970 976
24 7 321 12 60 10 1 0 61 25 167 0 0 0 40 15 0 1954 991
24 12 324 11 68 10 0 0 61 22 165 0 0 0 37 18 0 1950 995
24 8 324 12 60 12 1 0 57 23 171 0 0 0 36 19 0 1939 1006
24 9 330 12 65 11 0 1 51 26 172 0 0 0 38 19 0 1925 1018
24 8 327 12 67 13 1 1 62 25 172 0 0 0 41 17 0 1930 1012
24 14 328 10 73 12 1 2 61 23 172 0 0 0 40 18 0 1909 1033
24 10 325 10 69 16 0 1 66 27 168 0 0 0 39 19 0 1897 1045
24 8 326 10 69 15 2 0 63 21 169 0 0 0 35 22 0 1893 1050
24 12 331 10 77 13 1 1 66 18 168 0 0 0 34 23 0 1893 1050
24 11 330 10 59 11 0 1 58 26 169 0 0 0 33 24 0 1901 1042
24 12 327 10 63 14 0 1 61 23 175 0 0 0 32 25 0 1899 1044
24 8 321 10 66 12 1 1 59 22 174 0 0 0 33 24 0 1912 1031
24 4 321 10 55 8 0 1 63 27 171 0 0 0 40 18 0 1906 1036
24 9 320 10 74 10 2 1 60 24 169 0 0 0 37 21 0 1926 1016
24 6 318 10 65 8 1 2 56 28 160 0 0 0 36 21 0 1924 1019
24 12 323 10 61 14 1 1 60 23 159 0 0 0 37 20 0 1915 1028
24 13 323 10 73 11 1 0 55 27 160 0 0 0 36 21 0 1913 1030
24 9 324 10 73 6 1 1 61 30 157 0 0 0 35 23 0 1914 1028
24 4 325 10 56 9 2 1 57 31 160 0 0 0 38 20 0 1919 1023
23 11 330 10 60 14 1 1 62 28 158 0 0 0 36 22 0 1933 1009
23 11 331 10 73 14 1 0 58 33 161 0 0 0 34 23 0 1970 973
23 4 324 10 68 11 0 0 62 35 162 0 0 0 37 19 0 1956 988
23 8 324 10 66 13 0 0 67 36 166 0 0 0 36 20 0 1953 991
23 7 328 10 60 9 0 1 62 28 168 0 0 0 36 20 0 1954 990
23 6 326 10 65 7 0 0 64 31 163 0 0 0 40 16 0 1954 990
23 12 326 10 59 5 0 0 58 33 159 0 0 0 39 17 0 1940 1004
23 8 322 10 66 6 0 0 68 33 161 0 0 0 36 20 0 1957 987
23 15 323 10 60 5 0 0 68 36 164 0 0 0 34 22 0 1966 978
23 10 324 9 60 6 1 0 51 35 161 0 0 0 33 22 0 1943 1002
23 8 318 10 64 0 1 0 54 31 160 0 0 0 35 20 0 1963 982
23 11 317 10 53 5 0 0 65 33 169 0 0 0 39 16 0 1955 990
